t,roll,pitch,true_hdg,acc_g,naive_hdg,module_hdg,stab_hdg,mag_trust
37.65,45.0,-17.81,84.75,0.775,47.84,82.73,89.91,1.0
37.7,45.0,-16.84,85.2,0.776,48.67,82.62,89.86,1.0
37.75,45.0,-15.71,85.69,0.779,49.78,82.58,88.66,1.0
37.8,45.0,-14.43,86.21,0.782,51.14,82.58,88.63,1.0
37.85,45.0,-13.02,86.75,0.787,52.74,82.64,88.59,1.0
37.9,45.0,-11.5,87.31,0.792,54.54,82.74,88.53,1.0
37.95,45.0,-9.88,87.88,0.799,56.51,82.89,87.31,1.0
38.0,44.8,-8.2,88.45,0.806,58.62,83.06,87.29,1.0
38.05,43.17,-6.46,89.02,0.814,60.84,83.27,87.26,1.0
38.1,41.36,-4.68,89.57,0.823,63.13,83.49,87.22,1.0
38.15,39.38,-2.9,90.1,0.833,65.46,83.74,87.17,1.0
38.2,37.25,-1.13,90.61,0.843,67.8,83.99,87.11,1.0
38.25,34.98,0.61,91.1,0.854,70.12,84.26,87.05,1.0
38.3,32.6,2.3,91.55,0.865,72.39,84.52,86.04,1.0
38.35,30.12,3.93,91.96,0.876,74.59,84.78,86.04,1.0
38.4,27.56,5.47,92.34,0.888,76.7,85.04,86.03,1.0
38.45,24.94,6.92,92.67,0.9,78.71,85.28,86.02,1.0
38.5,22.26,8.26,92.96,0.912,80.6,85.51,86.01,1.0
38.55,19.56,9.48,93.21,0.923,82.38,85.72,86.0,1.0
38.6,16.83,10.57,93.42,0.935,84.02,85.92,85.99,1.0
38.65,14.11,11.52,93.59,0.946,85.54,86.1,85.98,1.0
38.7,11.4,12.32,93.71,0.957,86.92,86.25,85.97,1.0
38.75,8.71,12.98,93.8,0.968,88.18,86.39,85.97,1.0
38.8,6.07,13.49,93.85,0.978,89.32,86.51,85.97,1.0
38.85,3.47,13.84,93.86,0.988,90.34,86.6,85.97,1.0
38.9,0.94,14.04,93.84,0.997,91.25,86.68,85.97,1.0
38.95,-1.52,14.1,93.79,1.006,92.05,86.74,85.98,1.0
39.0,-3.91,14.01,93.71,1.014,92.76,86.78,85.99,1.0
39.05,-6.2,13.78,93.61,1.022,93.38,86.81,86.0,1.0
39.1,-8.4,13.43,93.49,1.029,93.92,86.83,86.01,1.0
39.15,-10.5,12.95,93.35,1.036,94.39,86.84,86.03,1.0
39.2,-12.49,12.35,93.19,1.041,94.8,86.83,86.04,1.0
39.25,-14.36,11.66,93.02,1.047,95.16,86.82,86.06,1.0
39.3,-16.13,10.87,92.83,1.052,95.47,86.81,86.08,1.0
39.35,-17.77,9.99,92.64,1.056,95.74,86.78,86.1,1.0
39.4,-19.3,9.05,92.44,1.06,95.98,86.76,86.12,1.0
39.45,-20.7,8.05,92.23,1.064,96.2,86.74,86.13,1.0
39.5,-21.99,7.01,92.03,1.067,96.4,86.71,86.15,1.0
39.55,-23.15,5.93,91.81,1.07,96.58,86.69,86.17,1.0
39.6,-24.19,4.83,91.6,1.073,96.75,86.66,86.19,1.0
39.65,-25.11,3.72,91.39,1.075,96.92,86.64,86.21,1.0
39.7,-25.91,2.62,91.17,1.077,97.08,86.63,86.23,1.0
39.75,-26.59,1.53,90.96,1.079,97.25,86.62,86.24,1.0
39.8,-27.16,0.47,90.75,1.081,97.42,86.61,86.26,1.0
39.85,-27.62,-0.56,90.54,1.082,97.59,86.61,86.27,1.0
39.9,-27.97,-1.54,90.34,1.084,97.77,86.61,86.29,1.0
39.95,-28.22,-2.47,90.14,1.085,97.95,86.62,86.3,1.0
40.0,-28.36,-3.33,89.94,1.087,98.14,86.64,86.32,1.0
40.05,-28.41,-4.13,89.75,1.088,98.33,86.67,86.33,1.0
40.1,-28.36,-4.85,89.56,1.09,98.53,86.7,86.35,1.0
40.15,-28.22,-5.48,89.38,1.091,98.74,86.74,86.36,1.0
40.2,-28.0,-6.03,89.21,1.093,98.95,86.8,86.37,1.0
40.25,-27.69,-6.48,89.05,1.094,99.16,86.86,86.39,1.0
40.3,-27.3,-6.85,88.89,1.096,99.38,86.94,86.4,1.0
40.35,-26.84,-7.12,88.75,1.098,99.59,87.03,86.42,1.0
40.4,-26.3,-7.29,88.62,1.1,99.81,87.13,86.43,1.0
40.45,-25.7,-7.37,88.5,1.102,100.03,87.25,86.45,1.0
40.5,-25.03,-7.35,88.4,1.103,100.24,87.39,86.47,1.0
40.55,-24.3,-7.25,88.31,1.105,100.45,87.54,86.49,1.0
40.6,-23.51,-7.05,88.24,1.107,100.66,87.71,86.51,1.0
40.65,-22.67,-6.78,88.19,1.109,100.86,87.89,86.54,1.0
40.7,-21.77,-6.42,88.15,1.111,101.06,88.1,86.57,1.0
40.75,-20.82,-5.99,88.14,1.113,101.24,88.32,86.6,1.0
40.8,-19.82,-5.5,88.14,1.115,101.42,88.57,86.63,1.0
40.85,-18.77,-4.94,88.17,1.116,101.6,88.83,86.67,1.0
40.9,-17.68,-4.34,88.22,1.117,101.75,89.11,86.72,1.0
40.95,-16.54,-3.7,88.28,1.118,101.9,89.41,86.77,1.0
41.0,-15.37,-3.02,88.37,1.119,102.03,89.73,86.82,1.0
41.05,-14.15,-2.32,88.47,1.12,102.14,90.05,86.88,1.0
41.1,-12.9,-1.61,88.6,1.12,102.24,90.4,87.97,1.0
41.15,-11.61,-0.9,88.73,1.12,102.3,90.75,87.98,1.0
41.2,-10.29,-0.2,88.88,1.119,102.35,91.11,88.0,1.0
41.25,-8.93,0.49,89.04,1.118,102.36,91.47,88.03,1.0
41.3,-7.55,1.15,89.21,1.116,102.33,91.84,88.08,1.0
41.35,-6.14,1.76,89.38,1.114,102.27,92.2,88.13,1.0
41.4,-4.7,2.34,89.56,1.112,102.16,92.56,89.17,1.0
41.45,-3.24,2.85,89.73,1.108,102.01,92.91,89.19,1.0
41.5,-1.77,3.3,89.9,1.104,101.79,93.24,89.22,1.0
41.55,-0.28,3.68,90.06,1.1,101.52,93.56,89.26,1.0
41.6,1.22,3.99,90.21,1.095,101.19,93.85,89.31,1.0
41.65,2.73,4.21,90.35,1.089,100.78,94.12,90.39,1.0
41.7,4.23,4.34,90.46,1.082,100.3,94.36,90.4,1.0
41.75,5.73,4.38,90.56,1.075,99.73,94.56,90.43,1.0
41.8,7.22,4.33,90.63,1.068,99.09,94.72,90.48,1.0
41.85,8.69,4.18,90.67,1.06,98.35,94.85,90.53,1.0
41.9,10.14,3.95,90.69,1.051,97.53,94.93,91.58,1.0
41.95,11.56,3.62,90.68,1.042,96.62,94.96,91.59,1.0
42.0,12.93,3.21,90.64,1.033,95.61,94.95,91.61,1.0
42.05,14.26,2.71,90.56,1.023,94.51,94.89,91.65,1.0
42.1,15.54,2.14,90.46,1.013,93.32,94.79,91.69,1.0
42.15,16.75,1.51,90.33,1.003,92.05,94.63,91.74,1.0
42.2,17.89,0.81,90.17,0.992,90.71,94.43,91.79,1.0
42.25,18.95,0.06,89.99,0.982,89.29,94.18,91.85,1.0
42.3,19.92,-0.72,89.78,0.972,87.82,93.9,91.91,1.0
42.35,20.79,-1.53,89.56,0.962,86.3,93.57,91.97,1.0
42.4,21.56,-2.36,89.32,0.953,84.75,93.2,92.02,1.0
42.45,22.22,-3.18,89.06,0.943,83.2,92.81,92.07,1.0
42.5,22.76,-4.0,88.81,0.934,81.64,92.39,92.12,1.0
42.55,23.17,-4.79,88.55,0.926,80.12,91.95,92.16,1.0
42.6,23.46,-5.55,88.29,0.918,78.65,91.5,92.19,1.0
42.65,23.6,-6.26,88.05,0.911,77.24,91.04,92.22,1.0
42.7,23.61,-6.9,87.81,0.904,75.92,90.58,92.23,1.0
42.75,23.48,-7.48,87.6,0.898,74.72,90.12,92.24,1.0
42.8,23.2,-7.96,87.42,0.893,73.64,89.69,92.23,1.0
42.85,22.78,-8.36,87.26,0.889,72.71,89.27,92.21,1.0
42.9,22.21,-8.65,87.14,0.885,71.94,88.88,92.19,1.0
42.95,21.5,-8.83,87.05,0.883,71.33,88.52,92.15,1.0
43.0,20.65,-8.9,87.01,0.881,70.9,88.21,92.1,1.0
43.05,19.67,-8.84,87.01,0.88,70.65,87.94,92.04,1.0
43.1,18.57,-8.67,87.06,0.88,70.59,87.71,90.93,1.0
43.15,17.34,-8.37,87.16,0.88,70.7,87.54,90.92,1.0
43.2,15.99,-7.95,87.3,0.882,70.99,87.43,90.89,1.0
43.25,14.55,-7.41,87.49,0.884,71.45,87.37,90.86,1.0
43.3,13.01,-6.75,87.74,0.887,72.07,87.38,90.81,1.0
43.35,11.4,-5.99,88.02,0.891,72.84,87.44,90.76,1.0
43.4,9.71,-5.13,88.35,0.895,73.74,87.55,90.7,1.0
43.45,7.97,-4.17,88.72,0.9,74.76,87.72,89.68,1.0
43.5,6.19,-3.14,89.12,0.906,75.88,87.94,89.68,1.0
43.55,4.39,-2.04,89.56,0.912,77.07,88.2,89.66,1.0
43.6,2.57,-0.89,90.01,0.918,78.33,88.51,89.65,1.0
43.65,0.76,0.3,90.49,0.925,79.63,88.85,89.63,1.0
43.7,-1.02,1.52,90.98,0.932,80.95,89.22,89.62,1.0
43.75,-2.78,2.75,91.47,0.939,82.28,89.61,89.6,1.0
43.8,-4.48,3.97,91.96,0.946,83.59,90.01,89.59,1.0
43.85,-6.12,5.16,92.45,0.953,84.86,90.42,89.59,1.0
43.9,-7.68,6.32,92.92,0.96,86.09,90.83,89.59,1.0
43.95,-9.14,7.42,93.36,0.966,87.25,91.22,89.59,1.0
44.0,-10.51,8.46,93.78,0.972,88.33,91.6,89.6,1.0
44.05,-11.75,9.42,94.16,0.978,89.32,91.96,89.63,1.0
44.1,-12.88,10.28,94.5,0.984,90.21,92.29,89.65,1.0
44.15,-13.87,11.04,94.79,0.988,90.98,92.57,89.69,1.0
44.2,-14.71,11.68,95.03,0.992,91.63,92.82,89.73,1.0
44.25,-15.42,12.2,95.22,0.996,92.16,93.01,89.79,1.0
44.3,-15.97,12.59,95.36,0.998,92.56,93.15,89.85,1.0
44.35,-16.37,12.84,95.43,1.0,92.83,93.24,90.88,1.0
44.4,-16.61,12.96,95.44,1.002,92.97,93.27,90.89,1.0
44.45,-16.7,12.95,95.4,1.002,92.98,93.24,90.91,1.0
44.5,-16.64,12.79,95.29,1.002,92.86,93.15,90.93,1.0
44.55,-16.43,12.51,95.13,1.001,92.63,93.0,90.96,1.0
44.6,-16.07,12.09,94.91,1.0,92.28,92.79,90.99,1.0
44.65,-15.58,11.56,94.64,0.998,91.83,92.53,91.03,1.0
44.7,-14.95,10.91,94.32,0.995,91.29,92.22,91.06,1.0
44.75,-14.21,10.15,93.96,0.992,90.67,91.86,91.1,1.0
44.8,-13.35,9.3,93.57,0.989,89.98,91.45,91.13,1.0
44.85,-12.39,8.37,93.14,0.986,89.25,91.02,91.16,1.0
44.9,-11.33,7.37,92.68,0.982,88.48,90.55,91.18,1.0
44.95,-10.2,6.31,92.21,0.978,87.69,90.05,91.19,1.0
45.0,-8.99,5.22,91.73,0.975,86.9,89.55,91.2,1.0
45.05,-7.73,4.09,91.24,0.971,86.13,89.03,91.2,1.0
45.1,-6.42,2.95,90.75,0.968,85.39,88.51,91.18,1.0
45.15,-5.08,1.81,90.27,0.965,84.7,87.99,91.16,1.0
45.2,-3.72,0.69,89.81,0.962,84.08,87.49,91.12,1.0
45.25,-2.35,-0.4,89.36,0.96,83.53,87.0,91.08,1.0
45.3,-0.98,-1.46,88.94,0.958,83.08,86.55,91.02,1.0
45.35,0.39,-2.46,88.55,0.956,82.73,86.12,89.88,1.0
45.4,1.73,-3.41,88.19,0.955,82.49,85.72,89.86,1.0
45.45,3.04,-4.28,87.87,0.955,82.36,85.37,89.83,1.0
45.5,4.32,-5.07,87.59,0.955,82.36,85.07,89.78,1.0
45.55,5.55,-5.78,87.35,0.956,82.47,84.81,89.72,1.0
45.6,6.73,-6.41,87.15,0.957,82.71,84.6,88.55,1.0
45.65,7.85,-6.94,87.0,0.959,83.05,84.44,88.54,1.0
45.7,8.91,-7.38,86.88,0.962,83.51,84.33,88.51,1.0
45.75,9.91,-7.72,86.81,0.965,84.06,84.27,88.46,1.0
45.8,10.84,-7.97,86.77,0.968,84.7,84.26,88.41,1.0
45.85,11.7,-8.14,86.77,0.972,85.41,84.3,87.38,1.0
45.9,12.49,-8.21,86.81,0.976,86.17,84.38,87.37,1.0
45.95,13.2,-8.21,86.87,0.98,86.98,84.51,87.35,1.0
46.0,13.84,-8.13,86.95,0.985,87.82,84.67,87.32,1.0
46.05,14.4,-7.99,87.06,0.989,88.67,84.86,87.29,1.0
46.1,14.89,-7.78,87.19,0.994,89.52,85.08,87.25,1.0
46.15,15.31,-7.53,87.32,0.999,90.35,85.32,87.2,1.0
46.2,15.65,-7.23,87.47,1.004,91.15,85.58,87.16,1.0
46.25,15.92,-6.89,87.61,1.008,91.91,85.85,87.12,1.0
46.3,16.11,-6.53,87.76,1.013,92.62,86.13,87.08,1.0
46.35,16.23,-6.15,87.9,1.017,93.28,86.41,87.04,1.0
46.4,16.29,-5.76,88.04,1.021,93.87,86.68,87.0,1.0
46.45,16.26,-5.36,88.16,1.024,94.39,86.95,86.97,1.0
46.5,16.17,-4.97,88.27,1.027,94.84,87.21,86.94,1.0
46.55,16.0,-4.59,88.37,1.03,95.22,87.46,86.92,1.0
46.6,15.77,-4.23,88.45,1.032,95.52,87.69,86.9,1.0
46.65,15.45,-3.88,88.51,1.034,95.75,87.91,86.89,1.0
46.7,15.06,-3.56,88.56,1.036,95.92,88.11,86.89,1.0
46.75,14.6,-3.27,88.59,1.037,96.01,88.29,86.89,1.0
46.8,14.05,-3.0,88.6,1.038,96.05,88.45,86.9,1.0
46.85,13.43,-2.77,88.6,1.038,96.03,88.59,86.91,1.0
46.9,12.72,-2.56,88.59,1.038,95.97,88.73,86.93,1.0
46.95,11.94,-2.38,88.57,1.038,95.87,88.84,86.95,1.0
47.0,11.06,-2.22,88.54,1.038,95.74,88.95,86.98,1.0
47.05,10.11,-2.09,88.5,1.037,95.58,89.05,87.02,1.0
47.1,9.07,-1.98,88.47,1.037,95.42,89.14,87.05,1.0
47.15,7.94,-1.88,88.44,1.037,95.25,89.23,87.09,1.0
47.2,6.73,-1.8,88.42,1.036,95.09,89.33,87.14,1.0
47.25,5.43,-1.72,88.4,1.036,94.94,89.43,87.19,1.0
47.3,4.05,-1.65,88.4,1.036,94.82,89.53,87.24,1.0
47.35,2.6,-1.58,88.41,1.036,94.74,89.65,87.3,1.0
47.4,1.06,-1.51,88.44,1.037,94.69,89.79,87.35,1.0
47.45,-0.54,-1.42,88.49,1.037,94.69,89.94,87.42,1.0
47.5,-2.21,-1.33,88.56,1.039,94.74,90.1,88.44,1.0
47.55,-3.93,-1.22,88.66,1.04,94.84,90.29,88.45,1.0
47.6,-5.71,-1.09,88.77,1.042,95.0,90.51,88.47,1.0
47.65,-7.53,-0.94,88.91,1.044,95.21,90.74,88.49,1.0
47.7,-9.38,-0.77,89.07,1.047,95.47,91.0,88.52,1.0
47.75,-11.26,-0.57,89.26,1.051,95.78,91.28,88.55,1.0
47.8,-13.14,-0.36,89.46,1.054,96.14,91.58,88.6,1.0
47.85,-15.02,-0.12,89.68,1.058,96.54,91.9,88.65,1.0
47.9,-16.88,0.15,89.92,1.062,96.97,92.24,88.71,1.0
47.95,-18.71,0.43,90.17,1.067,97.43,92.59,89.78,1.0
48.0,-20.5,0.72,90.43,1.072,97.9,92.95,89.79,1.0
48.05,-22.23,1.04,90.69,1.077,98.39,93.32,89.81,1.0
48.1,-23.89,1.36,90.96,1.082,98.87,93.69,89.85,1.0
48.15,-25.45,1.69,91.22,1.087,99.35,94.07,89.9,1.0
48.2,-26.91,2.03,91.48,1.092,99.81,94.44,89.96,1.0
48.25,-28.26,2.36,91.73,1.096,100.24,94.8,91.12,1.0
48.3,-29.47,2.69,91.96,1.101,100.64,95.15,91.13,1.0
48.35,-30.54,3.02,92.18,1.105,100.99,95.48,91.16,1.0
48.4,-31.45,3.33,92.38,1.109,101.3,95.79,91.21,1.0
48.45,-32.19,3.62,92.55,1.112,101.55,96.08,91.27,1.0
48.5,-32.75,3.89,92.7,1.115,101.74,96.34,92.41,1.0
48.55,-33.13,4.14,92.82,1.117,101.86,96.57,92.43,1.0
48.6,-33.31,4.37,92.92,1.119,101.92,96.77,92.46,1.0
48.65,-33.28,4.57,92.98,1.119,101.9,96.94,92.5,1.0
48.7,-33.06,4.74,93.01,1.119,101.81,97.07,92.56,1.0
48.75,-32.62,4.88,93.02,1.119,101.64,97.17,93.65,1.0
48.8,-31.98,4.99,92.99,1.117,101.39,97.23,93.67,1.0
48.85,-31.13,5.07,92.94,1.115,101.07,97.27,93.69,1.0
48.9,-30.07,5.13,92.86,1.111,100.68,97.27,93.73,1.0
48.95,-28.81,5.15,92.76,1.107,100.22,97.23,93.78,1.0
49.0,-27.35,5.15,92.64,1.103,99.68,97.18,93.83,1.0
49.05,-25.71,5.12,92.5,1.098,99.09,97.09,93.89,1.0
49.1,-23.89,5.08,92.34,1.092,98.43,96.98,94.93,1.0
49.15,-21.89,5.01,92.18,1.085,97.72,96.85,94.94,1.0
49.2,-19.75,4.93,92.01,1.078,96.96,96.71,94.95,1.0
49.25,-17.46,4.84,91.84,1.07,96.15,96.55,94.97,1.0
49.3,-15.04,4.74,91.67,1.062,95.31,96.38,94.99,1.0
49.35,-12.5,4.63,91.5,1.054,94.44,96.2,95.01,1.0
49.4,-9.87,4.52,91.34,1.046,93.55,96.02,95.04,1.0
49.45,-7.15,4.4,91.19,1.037,92.64,95.84,95.06,1.0
49.5,-4.37,4.29,91.06,1.029,91.73,95.65,95.09,1.0
49.55,-1.55,4.18,90.94,1.02,90.81,95.47,95.11,1.0
49.6,1.31,4.07,90.83,1.011,89.9,95.3,95.13,1.0
49.65,4.18,3.96,90.75,1.003,89.0,95.13,95.15,1.0
49.7,7.05,3.85,90.68,0.994,88.11,94.97,95.16,1.0
49.75,9.89,3.75,90.63,0.986,87.25,94.81,95.18,1.0
49.8,12.69,3.65,90.6,0.978,86.41,94.66,95.19,1.0
49.85,15.44,3.55,90.59,0.971,85.61,94.52,95.19,1.0
49.9,18.12,3.44,90.59,0.963,84.83,94.38,95.19,1.0
49.95,20.71,3.33,90.61,0.956,84.09,94.24,95.19,1.0
50.0,23.2,3.2,90.63,0.95,83.37,94.1,95.18,1.0
50.05,25.58,3.06,90.66,0.943,82.69,93.96,95.17,1.0
50.1,27.83,2.91,90.69,0.937,82.03,93.81,95.16,1.0
50.15,29.95,2.72,90.72,0.932,81.4,93.65,95.14,1.0
50.2,31.91,2.52,90.75,0.926,80.8,93.49,95.12,1.0
50.25,33.71,2.28,90.76,0.921,80.21,93.3,95.09,1.0
50.3,35.34,2.0,90.77,0.916,79.63,93.1,95.06,1.0
50.35,36.8,1.69,90.75,0.912,79.07,92.87,95.02,1.0
50.4,38.07,1.33,90.72,0.908,78.51,92.62,94.98,1.0
50.45,39.14,0.93,90.66,0.904,77.95,92.33,94.93,1.0
50.5,40.02,0.49,90.58,0.9,77.39,92.02,94.88,1.0
50.55,40.69,-0.01,90.46,0.897,76.83,91.68,94.82,1.0
50.6,41.16,-0.55,90.32,0.894,76.26,91.3,93.78,1.0
50.65,41.41,-1.14,90.14,0.891,75.69,90.88,93.77,1.0
50.7,41.45,-1.77,89.93,0.888,75.12,90.44,93.74,1.0
50.75,41.27,-2.45,89.69,0.886,74.55,89.95,93.71,1.0
50.8,40.87,-3.16,89.42,0.883,73.99,89.44,93.66,1.0
50.85,40.25,-3.91,89.12,0.882,73.44,88.9,93.6,1.0
50.9,39.41,-4.68,88.8,0.88,72.92,88.33,92.42,1.0
50.95,38.35,-5.47,88.45,0.879,72.43,87.74,92.4,1.0
51.0,37.07,-6.27,88.08,0.878,71.98,87.14,92.37,1.0
51.05,35.58,-7.07,87.7,0.878,71.6,86.52,92.31,1.0
51.1,33.87,-7.87,87.3,0.878,71.28,85.9,91.14,1.0
51.15,31.96,-8.64,86.91,0.878,71.06,85.29,91.12,1.0
51.2,29.84,-9.39,86.52,0.879,70.94,84.68,91.07,1.0
51.25,27.53,-10.1,86.14,0.88,70.93,84.1,90.0,1.0
51.3,25.03,-10.75,85.77,0.883,71.05,83.54,89.97,1.0
51.35,22.35,-11.35,85.43,0.885,71.32,83.02,89.92,1.0
51.4,19.5,-11.87,85.11,0.889,71.73,82.54,88.77,1.0
51.45,16.49,-12.3,84.83,0.893,72.3,82.11,88.74,1.0
51.5,13.34,-12.64,84.6,0.898,73.04,81.75,88.69,1.0
51.55,10.06,-12.88,84.41,0.904,73.93,81.45,87.53,1.0
51.6,6.66,-13.01,84.27,0.91,74.98,81.23,87.51,1.0
51.65,3.17,-13.02,84.19,0.918,76.17,81.08,87.46,1.0
51.7,-0.41,-12.91,84.17,0.926,77.51,81.02,86.4,1.0
51.75,-4.04,-12.67,84.21,0.935,78.96,81.05,86.38,1.0
51.8,-7.72,-12.3,84.32,0.945,80.51,81.17,86.34,1.0
51.85,-11.4,-11.81,84.49,0.956,82.15,81.38,86.29,1.0
51.9,-15.08,-11.18,84.74,0.968,83.85,81.68,85.25,1.0
51.95,-18.73,-10.43,85.04,0.98,85.6,82.06,85.24,1.0
52.0,-22.32,-9.56,85.41,0.993,87.37,82.54,85.22,1.0
52.05,-25.83,-8.57,85.84,1.007,89.14,83.09,85.19,1.0
52.1,-29.23,-7.47,86.33,1.021,90.91,83.72,85.16,1.0
52.15,-32.49,-6.28,86.87,1.036,92.65,84.42,85.13,1.0
52.2,-35.59,-5.0,87.46,1.051,94.36,85.18,85.11,1.0
52.25,-38.5,-3.64,88.08,1.066,96.02,85.99,85.09,1.0
52.3,-41.19,-2.22,88.74,1.081,97.62,86.85,85.08,1.0
52.35,-43.65,-0.76,89.42,1.095,99.15,87.75,85.08,1.0
52.4,-45.0,0.74,90.12,1.11,100.61,88.67,85.09,1.0
52.45,-45.0,2.25,90.83,1.123,101.99,89.61,85.13,1.0
52.5,-45.0,3.76,91.54,1.136,103.27,90.55,85.18,1.0
52.55,-45.0,5.26,92.23,1.148,104.45,91.49,86.26,1.0
52.6,-45.0,6.72,92.92,1.158,105.53,92.41,86.28,1.0
52.65,-45.0,8.13,93.57,1.168,106.48,93.31,86.33,1.0
52.7,-45.0,9.48,94.19,1.175,107.31,94.18,87.5,1.0
52.75,-45.0,10.74,94.77,1.181,108.01,95.0,87.53,1.0
52.8,-45.0,11.91,95.31,1.186,108.57,95.77,87.59,1.0
52.85,-45.0,12.97,95.79,1.188,108.98,96.48,88.96,1.0
52.9,-45.0,13.92,96.2,1.189,109.23,97.12,88.99,1.0
52.95,-45.0,14.73,96.56,1.187,109.32,97.69,89.05,1.0
53.0,-45.0,15.4,96.84,1.184,109.25,98.19,90.5,1.0
53.05,-43.06,15.93,97.06,1.179,109.0,98.6,90.53,1.0
53.1,-40.27,16.31,97.2,1.171,108.57,98.92,90.59,1.0
53.15,-37.16,16.53,97.27,1.162,107.95,99.16,91.98,1.0
53.2,-33.74,16.6,97.26,1.151,107.15,99.31,92.01,1.0
53.25,-30.04,16.52,97.18,1.138,106.16,99.36,92.06,1.0
53.3,-26.08,16.28,97.04,1.124,104.98,99.33,93.27,1.0
53.35,-21.9,15.9,96.82,1.109,103.6,99.21,93.3,1.0
53.4,-17.53,15.37,96.54,1.092,102.04,99.0,93.34,1.0
53.45,-13.01,14.7,96.21,1.075,100.28,98.71,93.4,1.0
53.5,-8.36,13.92,95.82,1.056,98.34,98.35,94.53,1.0
53.55,-3.64,13.01,95.38,1.038,96.24,97.9,94.54,1.0
53.6,1.14,12.0,94.9,1.019,93.97,97.39,94.56,1.0
53.65,5.91,10.9,94.39,1.0,91.57,96.81,94.59,1.0
53.7,10.65,9.72,93.86,0.981,89.05,96.17,94.62,1.0
53.75,15.32,8.48,93.3,0.963,86.44,95.48,94.66,1.0
53.8,19.87,7.19,92.73,0.945,83.76,94.74,94.68,1.0
53.85,24.27,5.86,92.15,0.929,81.07,93.96,94.7,1.0
53.9,28.49,4.51,91.57,0.913,78.38,93.16,94.72,1.0
53.95,32.49,3.16,91.0,0.898,75.74,92.33,94.72,1.0
54.0,36.23,1.81,90.45,0.885,73.2,91.48,94.71,1.0
54.05,39.69,0.48,89.91,0.873,70.78,90.63,94.68,1.0
54.1,42.85,-0.81,89.4,0.862,68.53,89.78,94.64,1.0
54.15,45.0,-2.05,88.92,0.853,66.48,88.93,94.58,1.0
54.2,45.0,-3.24,88.47,0.845,64.67,88.1,93.35,1.0
54.25,45.0,-4.36,88.05,0.838,63.12,87.3,93.32,1.0
54.3,45.0,-5.41,87.68,0.833,61.85,86.53,93.28,1.0
54.35,45.0,-6.37,87.34,0.83,60.87,85.79,92.14,1.0
54.4,45.0,-7.24,87.05,0.828,60.22,85.1,92.12,1.0
54.45,45.0,-8.02,86.8,0.827,59.88,84.45,92.06,1.0
54.5,45.0,-8.7,86.59,0.828,59.88,83.85,90.79,1.0
54.55,45.0,-9.28,86.42,0.83,60.2,83.31,90.76,1.0
54.6,45.0,-9.76,86.3,0.833,60.86,82.83,90.7,1.0
54.65,45.0,-10.13,86.21,0.838,61.83,82.42,89.39,1.0
54.7,45.0,-10.41,86.15,0.844,63.1,82.06,89.36,1.0
54.75,45.0,-10.59,86.14,0.851,64.66,81.78,89.3,1.0
54.8,45.0,-10.68,86.15,0.86,66.48,81.55,88.05,1.0
54.85,45.0,-10.68,86.19,0.869,68.51,81.4,88.02,1.0
54.9,42.85,-10.6,86.26,0.879,70.73,81.3,87.97,1.0
54.95,40.0,-10.43,86.35,0.891,73.07,81.27,86.87,1.0
55.0,36.93,-10.2,86.45,0.903,75.49,81.3,86.84,1.0
55.05,33.67,-9.9,86.58,0.915,77.94,81.39,86.8,1.0
55.1,30.25,-9.55,86.71,0.928,80.38,81.52,86.75,1.0
55.15,26.71,-9.14,86.85,0.941,82.74,81.7,85.64,1.0
55.2,23.06,-8.69,87.01,0.954,85.01,81.93,85.63,1.0
55.25,19.34,-8.21,87.16,0.967,87.15,82.19,85.6,1.0
55.3,15.58,-7.7,87.32,0.98,89.13,82.48,85.57,1.0
55.35,11.81,-7.17,87.48,0.993,90.94,82.79,85.52,1.0
55.4,8.05,-6.62,87.64,1.005,92.58,83.13,85.48,1.0
55.45,4.32,-6.06,87.79,1.016,94.04,83.48,85.43,1.0
55.5,0.66,-5.5,87.94,1.026,95.32,83.85,85.38,1.0
55.55,-2.91,-4.94,88.09,1.036,96.43,84.22,85.33,1.0
55.6,-6.39,-4.39,88.23,1.045,97.38,84.6,85.29,1.0
55.65,-9.74,-3.86,88.37,1.053,98.17,84.98,85.25,1.0
55.7,-12.95,-3.33,88.5,1.06,98.81,85.36,85.21,1.0
55.75,-16.0,-2.83,88.62,1.066,99.32,85.74,85.19,1.0
55.8,-18.9,-2.34,88.75,1.07,99.71,86.11,85.16,1.0
55.85,-21.61,-1.88,88.86,1.075,99.98,86.48,85.15,1.0
55.9,-24.14,-1.44,88.98,1.078,100.15,86.84,85.15,1.0
55.95,-26.49,-1.03,89.09,1.08,100.23,87.19,85.15,1.0
56.0,-28.64,-0.64,89.19,1.082,100.24,87.53,85.16,1.0
56.05,-30.59,-0.28,89.3,1.083,100.17,87.86,85.18,1.0
56.1,-32.34,0.06,89.4,1.083,100.05,88.18,85.21,1.0
56.15,-33.89,0.37,89.5,1.083,99.89,88.5,85.25,1.0
56.2,-35.24,0.65,89.6,1.083,99.69,88.8,85.3,1.0
56.25,-36.4,0.91,89.69,1.082,99.47,89.09,85.36,1.0
56.3,-37.37,1.16,89.79,1.081,99.23,89.37,86.42,1.0
56.35,-38.15,1.37,89.88,1.081,98.99,89.64,86.43,1.0
56.4,-38.74,1.57,89.97,1.08,98.75,89.91,86.45,1.0
