t,roll,pitch,true_hdg,acc_g,naive_hdg,module_hdg,stab_hdg,mag_trust
37.6,7.38,-0.29,90.02,0.953,83.99,87.28,89.45,1.0
37.65,5.58,-0.32,90.0,0.961,85.09,87.24,89.44,1.0
37.7,3.78,-0.36,89.96,0.969,86.16,87.21,89.42,1.0
37.75,2.0,-0.41,89.92,0.978,87.2,87.19,89.4,1.0
37.8,0.25,-0.47,89.87,0.986,88.2,87.17,89.37,1.0
37.85,-1.46,-0.54,89.81,0.994,89.14,87.17,89.34,1.0
37.9,-3.12,-0.62,89.74,1.002,90.03,87.17,89.3,1.0
37.95,-4.7,-0.69,89.67,1.009,90.85,87.18,89.26,1.0
38.0,-6.2,-0.78,89.6,1.017,91.61,87.2,89.21,1.0
38.05,-7.61,-0.86,89.52,1.023,92.3,87.23,89.16,1.0
38.1,-8.92,-0.95,89.44,1.03,92.92,87.27,89.12,1.0
38.15,-10.12,-1.03,89.37,1.035,93.48,87.32,89.07,1.0
38.2,-11.21,-1.11,89.29,1.041,93.96,87.37,89.01,1.0
38.25,-12.17,-1.18,89.22,1.045,94.38,87.44,88.96,1.0
38.3,-13.0,-1.24,89.16,1.049,94.73,87.52,88.91,1.0
38.35,-13.71,-1.3,89.1,1.053,95.02,87.61,88.86,1.0
38.4,-14.28,-1.34,89.06,1.055,95.25,87.71,88.82,1.0
38.45,-14.73,-1.37,89.02,1.058,95.42,87.83,88.77,1.0
38.5,-15.04,-1.38,89.0,1.059,95.54,87.95,88.73,1.0
38.55,-15.22,-1.38,88.99,1.06,95.61,88.09,88.69,1.0
38.6,-15.28,-1.37,88.99,1.06,95.64,88.24,88.65,1.0
38.65,-15.22,-1.33,89.01,1.06,95.62,88.4,88.62,1.0
38.7,-15.04,-1.28,89.04,1.06,95.57,88.57,88.59,1.0
38.75,-14.75,-1.21,89.09,1.059,95.48,88.75,88.56,1.0
38.8,-14.36,-1.12,89.15,1.057,95.38,88.94,88.54,1.0
38.85,-13.88,-1.02,89.22,1.055,95.24,89.13,88.52,1.0
38.9,-13.31,-0.9,89.31,1.053,95.1,89.34,88.51,1.0
38.95,-12.67,-0.77,89.4,1.051,94.94,89.55,88.51,1.0
39.0,-11.97,-0.62,89.51,1.049,94.77,89.76,88.51,1.0
39.05,-11.21,-0.47,89.63,1.046,94.61,89.98,88.51,1.0
39.1,-10.41,-0.3,89.75,1.043,94.44,90.19,88.52,1.0
39.15,-9.58,-0.12,89.89,1.041,94.29,90.41,88.54,1.0
39.2,-8.73,0.05,90.02,1.038,94.15,90.62,88.56,1.0
39.25,-7.86,0.24,90.16,1.036,94.02,90.84,88.59,1.0
39.3,-6.99,0.42,90.3,1.034,93.91,91.04,88.63,1.0
39.35,-6.13,0.6,90.43,1.032,93.82,91.24,88.67,1.0
39.4,-5.29,0.77,90.57,1.03,93.76,91.43,88.72,1.0
39.45,-4.47,0.94,90.69,1.028,93.72,91.62,88.77,1.0
39.5,-3.69,1.1,90.81,1.027,93.71,91.79,88.83,1.0
39.55,-2.94,1.24,90.92,1.026,93.73,91.95,89.84,1.0
39.6,-2.24,1.38,91.02,1.026,93.77,92.1,89.85,1.0
39.65,-1.6,1.5,91.11,1.025,93.84,92.23,89.87,1.0
39.7,-1.01,1.6,91.19,1.026,93.94,92.36,89.89,1.0
39.75,-0.48,1.68,91.25,1.026,94.06,92.47,89.92,1.0
39.8,-0.01,1.75,91.3,1.027,94.2,92.56,89.96,1.0
39.85,0.4,1.8,91.33,1.028,94.35,92.65,90.01,1.0
39.9,0.74,1.83,91.36,1.029,94.53,92.72,90.06,1.0
39.95,1.02,1.84,91.36,1.031,94.71,92.78,90.11,1.0
40.0,1.24,1.83,91.35,1.032,94.9,92.82,90.17,1.0
40.05,1.4,1.8,91.33,1.034,95.09,92.86,90.23,1.0
40.1,1.5,1.76,91.3,1.036,95.29,92.89,91.26,1.0
40.15,1.54,1.7,91.25,1.038,95.47,92.9,91.27,1.0
40.2,1.54,1.63,91.19,1.041,95.65,92.91,91.28,1.0
40.25,1.5,1.54,91.13,1.043,95.82,92.92,91.3,1.0
40.3,1.42,1.44,91.06,1.045,95.97,92.92,91.32,1.0
40.35,1.3,1.34,90.98,1.047,96.1,92.91,91.34,1.0
40.4,1.16,1.23,90.89,1.048,96.2,92.9,91.37,1.0
40.45,0.99,1.11,90.81,1.05,96.27,92.89,91.4,1.0
40.5,0.81,1.0,90.72,1.051,96.32,92.88,91.43,1.0
40.55,0.62,0.88,90.63,1.052,96.33,92.87,91.47,1.0
40.6,0.43,0.76,90.54,1.052,96.3,92.87,91.5,1.0
40.65,0.24,0.65,90.46,1.052,96.23,92.86,91.54,1.0
40.7,0.05,0.55,90.38,1.052,96.12,92.85,91.58,1.0
40.75,-0.12,0.45,90.3,1.051,95.97,92.85,91.62,1.0
40.8,-0.28,0.36,90.24,1.05,95.78,92.85,91.65,1.0
40.85,-0.41,0.28,90.18,1.048,95.53,92.86,91.69,1.0
40.9,-0.53,0.22,90.12,1.045,95.24,92.87,91.73,1.0
40.95,-0.62,0.16,90.08,1.042,94.91,92.88,91.77,1.0
41.0,-0.68,0.12,90.04,1.039,94.53,92.89,91.81,1.0
41.05,-0.71,0.08,90.01,1.035,94.1,92.9,91.84,1.0
41.1,-0.72,0.06,89.99,1.031,93.62,92.91,91.88,1.0
41.15,-0.69,0.06,89.98,1.026,93.1,92.92,91.92,1.0
41.2,-0.64,0.06,89.97,1.021,92.54,92.93,91.95,1.0
41.25,-0.56,0.07,89.97,1.016,91.94,92.93,91.99,1.0
41.3,-0.46,0.09,89.98,1.01,91.3,92.93,92.02,1.0
41.35,-0.33,0.12,89.98,1.004,90.63,92.92,92.06,1.0
41.4,-0.19,0.15,90.0,0.999,89.94,92.9,92.09,1.0
41.45,-0.03,0.18,90.01,0.993,89.22,92.87,92.12,1.0
41.5,0.15,0.22,90.03,0.987,88.49,92.83,92.15,1.0
41.55,0.33,0.26,90.04,0.981,87.75,92.78,92.18,1.0
41.6,0.52,0.29,90.05,0.975,87.01,92.72,92.21,1.0
41.65,0.71,0.32,90.06,0.969,86.27,92.64,92.24,1.0
41.7,0.89,0.34,90.06,0.964,85.55,92.54,92.26,1.0
41.75,1.07,0.35,90.06,0.959,84.85,92.43,92.29,1.0
41.8,1.24,0.36,90.06,0.954,84.17,92.31,92.31,1.0
41.85,1.4,0.35,90.04,0.95,83.54,92.17,92.32,1.0
41.9,1.54,0.33,90.02,0.946,82.95,92.01,92.34,1.0
41.95,1.66,0.29,89.99,0.942,82.41,91.84,92.35,1.0
42.0,1.77,0.24,89.95,0.94,81.92,91.65,92.35,1.0
42.05,1.85,0.17,89.89,0.937,81.5,91.45,92.35,1.0
42.1,1.91,0.09,89.84,0.935,81.15,91.24,92.35,1.0
42.15,1.94,-0.01,89.77,0.934,80.86,91.02,92.34,1.0
42.2,1.96,-0.13,89.69,0.933,80.64,90.79,92.33,1.0
42.25,1.95,-0.26,89.6,0.933,80.5,90.56,92.31,1.0
42.3,1.93,-0.41,89.51,0.933,80.43,90.32,92.29,1.0
42.35,1.89,-0.57,89.41,0.934,80.43,90.07,92.26,1.0
42.4,1.83,-0.74,89.31,0.935,80.51,89.83,92.22,1.0
42.45,1.76,-0.93,89.2,0.937,80.65,89.59,92.18,1.0
42.5,1.69,-1.12,89.08,0.94,80.85,89.35,92.13,1.0
42.55,1.61,-1.32,88.97,0.942,81.11,89.12,92.08,1.0
42.6,1.54,-1.52,88.86,0.945,81.43,88.9,92.02,1.0
42.65,1.47,-1.73,88.74,0.948,81.79,88.69,90.98,1.0
42.7,1.41,-1.93,88.63,0.952,82.19,88.49,90.97,1.0
42.75,1.37,-2.13,88.53,0.956,82.61,88.31,90.95,1.0
42.8,1.35,-2.33,88.43,0.96,83.06,88.14,90.92,1.0
42.85,1.35,-2.51,88.33,0.964,83.53,88.0,90.89,1.0
42.9,1.39,-2.68,88.25,0.968,84.0,87.87,90.84,1.0
42.95,1.45,-2.84,88.18,0.972,84.47,87.76,90.79,1.0
43.0,1.55,-2.98,88.11,0.975,84.93,87.67,90.74,1.0
43.05,1.69,-3.11,88.07,0.979,85.37,87.6,90.67,1.0
43.1,1.87,-3.21,88.03,0.983,85.79,87.56,89.61,1.0
43.15,2.1,-3.28,88.01,0.986,86.19,87.53,89.61,1.0
43.2,2.36,-3.33,88.0,0.989,86.55,87.53,89.59,1.0
43.25,2.67,-3.36,88.01,0.991,86.88,87.55,89.57,1.0
43.3,3.01,-3.35,88.04,0.993,87.17,87.59,89.54,1.0
43.35,3.4,-3.32,88.08,0.995,87.42,87.65,89.51,1.0
43.4,3.82,-3.25,88.14,0.996,87.63,87.73,89.48,1.0
43.45,4.27,-3.16,88.22,0.997,87.8,87.82,89.44,1.0
43.5,4.75,-3.03,88.31,0.998,87.93,87.94,89.4,1.0
43.55,5.25,-2.88,88.42,0.998,88.02,88.06,89.37,1.0
43.6,5.77,-2.7,88.54,0.997,88.08,88.2,89.33,1.0
43.65,6.29,-2.48,88.68,0.996,88.11,88.35,89.29,1.0
43.7,6.81,-2.24,88.83,0.995,88.12,88.52,89.25,1.0
43.75,7.32,-1.98,88.99,0.994,88.1,88.69,89.22,1.0
43.8,7.82,-1.69,89.16,0.992,88.06,88.87,89.19,1.0
43.85,8.28,-1.38,89.34,0.991,88.02,89.05,89.16,1.0
43.9,8.71,-1.05,89.53,0.989,87.97,89.24,89.14,1.0
43.95,9.1,-0.71,89.73,0.987,87.92,89.43,89.12,1.0
44.0,9.43,-0.36,89.93,0.985,87.88,89.63,89.1,1.0
44.05,9.69,0.01,90.14,0.983,87.86,89.82,89.09,1.0
44.1,9.88,0.38,90.35,0.981,87.86,90.01,89.08,1.0
44.15,10.0,0.76,90.55,0.98,87.88,90.2,89.08,1.0
44.2,10.02,1.13,90.76,0.978,87.94,90.38,89.09,1.0
44.25,9.95,1.5,90.96,0.977,88.04,90.56,89.1,1.0
44.3,9.78,1.87,91.16,0.977,88.18,90.74,89.11,1.0
44.35,9.5,2.22,91.36,0.976,88.37,90.91,89.13,1.0
44.4,9.11,2.56,91.54,0.977,88.6,91.07,89.16,1.0
44.45,8.62,2.88,91.71,0.977,88.88,91.22,89.19,1.0
44.5,8.01,3.18,91.88,0.978,89.22,91.37,89.22,1.0
44.55,7.29,3.46,92.03,0.98,89.6,91.51,89.26,1.0
44.6,6.46,3.71,92.17,0.982,90.03,91.64,89.31,1.0
44.65,5.52,3.93,92.29,0.985,90.51,91.77,89.35,1.0
44.7,4.49,4.13,92.4,0.989,91.03,91.88,89.41,1.0
44.75,3.36,4.29,92.5,0.992,91.59,91.99,89.46,1.0
44.8,2.14,4.41,92.57,0.997,92.19,92.08,89.52,1.0
44.85,0.84,4.5,92.63,1.002,92.81,92.17,90.53,1.0
44.9,-0.53,4.56,92.67,1.007,93.45,92.25,90.53,1.0
44.95,-1.95,4.57,92.69,1.013,94.1,92.32,90.55,1.0
45.0,-3.42,4.55,92.69,1.019,94.77,92.38,90.57,1.0
45.05,-4.93,4.5,92.67,1.025,95.43,92.44,90.59,1.0
45.1,-6.45,4.4,92.63,1.032,96.08,92.48,90.62,1.0
45.15,-7.97,4.27,92.58,1.039,96.72,92.52,90.65,1.0
45.2,-9.48,4.11,92.5,1.046,97.34,92.54,90.68,1.0
45.25,-10.97,3.91,92.41,1.052,97.92,92.56,90.72,1.0
45.3,-12.42,3.68,92.3,1.059,98.47,92.57,90.76,1.0
45.35,-13.81,3.43,92.18,1.066,98.98,92.58,90.81,1.0
45.4,-15.12,3.14,92.04,1.072,99.43,92.57,90.85,1.0
45.45,-16.35,2.84,91.88,1.078,99.84,92.56,90.9,1.0
45.5,-17.48,2.51,91.72,1.083,100.18,92.55,90.95,1.0
45.55,-18.5,2.17,91.54,1.088,100.46,92.52,90.99,1.0
45.6,-19.39,1.82,91.36,1.092,100.68,92.5,91.04,1.0
45.65,-20.15,1.45,91.16,1.095,100.82,92.46,91.09,1.0
45.7,-20.76,1.08,90.96,1.098,100.9,92.43,91.14,1.0
45.75,-21.22,0.71,90.76,1.1,100.9,92.39,91.18,1.0
45.8,-21.51,0.34,90.55,1.101,100.82,92.35,91.23,1.0
45.85,-21.64,-0.03,90.34,1.101,100.67,92.3,91.27,1.0
45.9,-21.6,-0.38,90.14,1.1,100.44,92.25,91.31,1.0
45.95,-21.39,-0.72,89.94,1.098,100.14,92.21,91.35,1.0
46.0,-21.01,-1.05,89.74,1.095,99.75,92.16,91.39,1.0
46.05,-20.45,-1.35,89.56,1.092,99.29,92.12,91.43,1.0
46.1,-19.73,-1.63,89.38,1.087,98.75,92.07,91.46,1.0
46.15,-18.85,-1.89,89.21,1.082,98.13,92.03,91.5,1.0
46.2,-17.81,-2.12,89.05,1.076,97.44,91.98,91.53,1.0
46.25,-16.63,-2.32,88.91,1.069,96.67,91.94,91.56,1.0
46.3,-15.3,-2.48,88.79,1.062,95.84,91.9,91.58,1.0
46.35,-13.86,-2.62,88.68,1.054,94.94,91.87,91.61,1.0
46.4,-12.29,-2.72,88.59,1.045,93.98,91.83,91.63,1.0
46.45,-10.63,-2.78,88.51,1.036,92.97,91.8,91.65,1.0
46.5,-8.88,-2.81,88.45,1.027,91.91,91.76,91.67,1.0
46.55,-7.05,-2.81,88.42,1.018,90.81,91.73,91.69,1.0
46.6,-5.17,-2.78,88.4,1.009,89.69,91.69,91.7,1.0
46.65,-3.26,-2.71,88.4,1.0,88.55,91.66,91.71,1.0
46.7,-1.31,-2.61,88.41,0.991,87.41,91.63,91.72,1.0
46.75,0.63,-2.49,88.45,0.982,86.27,91.59,91.73,1.0
46.8,2.57,-2.34,88.5,0.973,85.16,91.55,91.74,1.0
46.85,4.48,-2.17,88.56,0.965,84.08,91.51,91.74,1.0
46.9,6.35,-1.98,88.64,0.957,83.06,91.46,91.75,1.0
46.95,8.16,-1.78,88.72,0.95,82.09,91.41,91.75,1.0
47.0,9.9,-1.56,88.82,0.943,81.21,91.36,91.75,1.0
47.05,11.56,-1.34,88.93,0.937,80.4,91.3,91.75,1.0
47.1,13.11,-1.11,89.04,0.932,79.69,91.23,91.74,1.0
47.15,14.56,-0.88,89.15,0.927,79.09,91.16,91.74,1.0
47.2,15.88,-0.66,89.27,0.923,78.59,91.09,91.73,1.0
47.25,17.08,-0.44,89.38,0.92,78.2,91.01,91.72,1.0
47.3,18.14,-0.24,89.5,0.918,77.92,90.92,91.71,1.0
47.35,19.05,-0.05,89.6,0.916,77.76,90.82,91.7,1.0
47.4,19.82,0.12,89.7,0.915,77.7,90.72,91.68,1.0
47.45,20.44,0.27,89.79,0.915,77.76,90.62,91.66,1.0
47.5,20.9,0.4,89.87,0.915,77.92,90.5,91.64,1.0
47.55,21.21,0.5,89.94,0.917,78.17,90.38,91.62,1.0
47.6,21.36,0.58,90.0,0.919,78.51,90.26,91.6,1.0
47.65,21.36,0.62,90.04,0.921,78.94,90.13,91.57,1.0
47.7,21.22,0.64,90.06,0.924,79.44,90.0,91.54,1.0
47.75,20.93,0.63,90.07,0.928,80.0,89.86,91.5,1.0
47.8,20.51,0.58,90.06,0.932,80.62,89.72,91.47,1.0
47.85,19.96,0.51,90.04,0.937,81.28,89.57,91.43,1.0
47.9,19.28,0.41,90.0,0.942,81.98,89.43,91.39,1.0
47.95,18.5,0.29,89.95,0.947,82.71,89.28,91.34,1.0
48.0,17.61,0.14,89.88,0.953,83.45,89.14,91.29,1.0
48.05,16.62,-0.02,89.8,0.959,84.2,89.0,91.24,1.0
48.1,15.56,-0.21,89.71,0.965,84.94,88.86,91.19,1.0
48.15,14.42,-0.41,89.61,0.971,85.67,88.73,91.13,1.0
48.2,13.21,-0.62,89.5,0.977,86.39,88.6,91.07,1.0
48.25,11.96,-0.83,89.39,0.983,87.08,88.49,90.05,1.0
48.3,10.67,-1.05,89.28,0.989,87.73,88.38,90.05,1.0
48.35,9.35,-1.26,89.16,0.994,88.36,88.29,90.04,1.0
48.4,8.02,-1.47,89.05,1.0,88.94,88.21,90.02,1.0
48.45,6.67,-1.67,88.94,1.005,89.48,88.14,89.99,1.0
48.5,5.33,-1.86,88.84,1.01,89.97,88.09,89.97,1.0
48.55,4.0,-2.02,88.75,1.014,90.42,88.06,89.93,1.0
48.6,2.68,-2.16,88.67,1.018,90.82,88.05,89.9,1.0
48.65,1.4,-2.28,88.61,1.022,91.18,88.06,89.86,1.0
48.7,0.15,-2.37,88.56,1.025,91.49,88.09,89.82,1.0
48.75,-1.06,-2.43,88.53,1.027,91.76,88.14,89.78,1.0
48.8,-2.22,-2.45,88.52,1.03,91.98,88.21,89.73,1.0
48.85,-3.33,-2.44,88.53,1.031,92.17,88.31,89.69,1.0
48.9,-4.39,-2.39,88.56,1.032,92.31,88.43,89.65,1.0
48.95,-5.38,-2.3,88.61,1.033,92.43,88.57,89.6,1.0
49.0,-6.32,-2.18,88.69,1.033,92.52,88.73,89.56,1.0
49.05,-7.19,-2.03,88.79,1.033,92.57,88.9,89.53,1.0
49.1,-7.99,-1.83,88.9,1.032,92.61,89.1,89.49,1.0
49.15,-8.74,-1.61,89.04,1.031,92.63,89.32,89.46,1.0
49.2,-9.41,-1.35,89.2,1.03,92.63,89.55,89.43,1.0
49.25,-10.03,-1.07,89.38,1.028,92.62,89.79,89.41,1.0
49.3,-10.58,-0.77,89.57,1.026,92.6,90.04,89.39,1.0
49.35,-11.07,-0.44,89.77,1.024,92.58,90.31,89.38,1.0
49.4,-11.5,-0.1,89.98,1.022,92.55,90.57,89.37,1.0
49.45,-11.88,0.26,90.2,1.02,92.53,90.84,89.37,1.0
49.5,-12.2,0.62,90.43,1.018,92.51,91.11,89.38,1.0
49.55,-12.47,0.98,90.66,1.016,92.5,91.38,89.4,1.0
49.6,-12.69,1.34,90.88,1.014,92.49,91.64,89.42,1.0
49.65,-12.87,1.69,91.11,1.012,92.5,91.89,89.45,1.0
49.7,-13.0,2.03,91.32,1.01,92.51,92.13,89.48,1.0
49.75,-13.1,2.35,91.52,1.009,92.54,92.36,89.52,1.0
49.8,-13.15,2.65,91.71,1.008,92.58,92.57,89.57,1.0
49.85,-13.17,2.92,91.89,1.007,92.63,92.76,89.63,1.0
49.9,-13.16,3.16,92.04,1.006,92.7,92.93,89.69,1.0
49.95,-13.11,3.36,92.17,1.005,92.77,93.08,90.77,1.0
50.0,-13.03,3.53,92.28,1.005,92.86,93.2,90.78,1.0
50.05,-12.92,3.66,92.37,1.005,92.95,93.3,90.8,1.0
50.1,-12.78,3.75,92.43,1.005,93.05,93.37,90.83,1.0
50.15,-12.61,3.8,92.46,1.006,93.15,93.42,90.86,1.0
50.2,-12.41,3.8,92.46,1.007,93.26,93.44,90.9,1.0
50.25,-12.18,3.77,92.44,1.008,93.37,93.44,90.94,1.0
50.3,-11.92,3.69,92.39,1.01,93.48,93.41,90.99,1.0
50.35,-11.62,3.56,92.32,1.011,93.59,93.36,91.04,1.0
50.4,-11.29,3.41,92.22,1.013,93.69,93.29,91.1,1.0
50.45,-10.92,3.21,92.09,1.015,93.78,93.19,91.15,1.0
50.5,-10.52,2.98,91.95,1.017,93.87,93.08,91.21,1.0
50.55,-10.07,2.72,91.78,1.019,93.95,92.95,91.27,1.0
50.6,-9.58,2.44,91.6,1.022,94.01,92.81,91.32,1.0
50.65,-9.05,2.13,91.4,1.024,94.06,92.66,91.38,1.0
50.7,-8.47,1.81,91.2,1.026,94.09,92.5,91.43,1.0
50.75,-7.84,1.48,90.98,1.028,94.11,92.34,91.48,1.0
50.8,-7.17,1.14,90.77,1.03,94.1,92.17,91.52,1.0
50.85,-6.44,0.8,90.55,1.031,94.08,92.0,91.57,1.0
50.9,-5.66,0.46,90.33,1.033,94.03,91.84,91.61,1.0
50.95,-4.83,0.13,90.11,1.034,93.95,91.69,91.64,1.0
51.0,-3.95,-0.19,89.91,1.035,93.85,91.54,91.67,1.0
51.05,-3.02,-0.49,89.71,1.035,93.71,91.41,91.69,1.0
51.1,-2.05,-0.78,89.53,1.035,93.55,91.28,91.71,1.0
51.15,-1.02,-1.03,89.37,1.035,93.35,91.17,91.73,1.0
51.2,0.05,-1.26,89.22,1.034,93.13,91.08,91.74,1.0
51.25,1.15,-1.46,89.09,1.033,92.86,91.0,91.75,1.0
51.3,2.3,-1.63,88.98,1.031,92.56,90.94,91.75,1.0
51.35,3.47,-1.77,88.9,1.028,92.23,90.9,91.75,1.0
51.4,4.67,-1.87,88.83,1.026,91.86,90.87,91.75,1.0
51.45,5.88,-1.93,88.79,1.022,91.45,90.86,91.74,1.0
51.5,7.11,-1.97,88.77,1.019,91.0,90.87,91.73,1.0
51.55,8.34,-1.97,88.77,1.014,90.52,90.88,91.72,1.0
51.6,9.56,-1.93,88.8,1.01,90.0,90.91,91.7,1.0
51.65,10.77,-1.87,88.84,1.005,89.46,90.95,91.69,1.0
51.7,11.95,-1.78,88.9,1.0,88.88,90.99,91.67,1.0
51.75,13.1,-1.67,88.98,0.994,88.27,91.04,91.66,1.0
51.8,14.21,-1.54,89.06,0.989,87.65,91.09,91.64,1.0
51.85,15.26,-1.39,89.16,0.983,87.0,91.14,91.62,1.0
51.9,16.25,-1.23,89.27,0.977,86.34,91.18,91.61,1.0
51.95,17.16,-1.05,89.38,0.972,85.68,91.22,91.59,1.0
52.0,17.99,-0.88,89.5,0.966,85.02,91.25,91.58,1.0
52.05,18.72,-0.7,89.61,0.96,84.36,91.27,91.56,1.0
52.1,19.34,-0.53,89.73,0.955,83.72,91.28,91.55,1.0
52.15,19.85,-0.36,89.83,0.95,83.1,91.26,91.54,1.0
52.2,20.24,-0.21,89.93,0.945,82.51,91.23,91.52,1.0
52.25,20.5,-0.07,90.02,0.941,81.96,91.19,91.51,1.0
52.3,20.63,0.05,90.1,0.937,81.45,91.12,91.5,1.0
52.35,20.61,0.15,90.16,0.933,81.0,91.03,91.48,1.0
52.4,20.44,0.23,90.2,0.93,80.61,90.92,91.47,1.0
52.45,20.13,0.28,90.23,0.928,80.28,90.79,91.46,1.0
52.5,19.66,0.3,90.25,0.926,80.02,90.65,91.44,1.0
52.55,19.05,0.3,90.24,0.925,79.84,90.48,91.42,1.0
52.6,18.28,0.28,90.22,0.924,79.75,90.3,91.4,1.0
52.65,17.36,0.23,90.18,0.924,79.74,90.1,91.38,1.0
52.7,16.29,0.15,90.12,0.925,79.81,89.89,91.35,1.0
52.75,15.08,0.05,90.05,0.927,79.98,89.68,91.33,1.0
52.8,13.74,-0.07,89.96,0.929,80.24,89.45,91.29,1.0
52.85,12.27,-0.21,89.86,0.932,80.6,89.23,91.26,1.0
52.9,10.69,-0.37,89.75,0.935,81.04,89.0,91.21,1.0
52.95,9.0,-0.53,89.63,0.94,81.56,88.78,91.17,1.0
53.0,7.21,-0.71,89.51,0.945,82.18,88.57,91.12,1.0
53.05,5.34,-0.89,89.39,0.95,82.86,88.37,91.06,1.0
53.1,3.41,-1.07,89.26,0.956,83.62,88.19,91.0,1.0
53.15,1.42,-1.25,89.14,0.963,84.44,88.03,89.98,1.0
53.2,-0.61,-1.42,89.02,0.97,85.31,87.89,89.97,1.0
53.25,-2.65,-1.58,88.91,0.977,86.22,87.77,89.96,1.0
53.3,-4.7,-1.72,88.82,0.985,87.17,87.69,89.93,1.0
53.35,-6.73,-1.84,88.73,0.993,88.13,87.63,89.9,1.0
53.4,-8.74,-1.95,88.66,1.002,89.11,87.61,89.87,1.0
53.45,-10.69,-2.02,88.61,1.01,90.09,87.62,89.83,1.0
53.5,-12.58,-2.07,88.58,1.019,91.05,87.66,89.79,1.0
53.55,-14.39,-2.09,88.57,1.027,92.0,87.74,89.74,1.0
53.6,-16.1,-2.07,88.57,1.035,92.91,87.86,89.69,1.0
53.65,-17.7,-2.03,88.61,1.043,93.79,88.01,89.65,1.0
53.7,-19.16,-1.95,88.66,1.051,94.63,88.19,89.6,1.0
53.75,-20.49,-1.84,88.74,1.058,95.42,88.4,89.55,1.0
53.8,-21.66,-1.69,88.83,1.064,96.16,88.65,89.51,1.0
53.85,-22.67,-1.52,88.95,1.07,96.84,88.92,89.46,1.0
53.9,-23.5,-1.31,89.09,1.075,97.45,89.22,89.43,1.0
53.95,-24.15,-1.08,89.24,1.08,98.01,89.54,89.39,1.0
54.0,-24.62,-0.83,89.42,1.084,98.49,89.87,89.37,1.0
54.05,-24.89,-0.55,89.6,1.087,98.91,90.23,89.35,1.0
54.1,-24.96,-0.26,89.8,1.089,99.26,90.59,89.33,1.0
54.15,-24.84,0.04,90.0,1.09,99.53,90.96,89.33,1.0
54.2,-24.52,0.35,90.21,1.091,99.73,91.33,89.33,1.0
54.25,-24.01,0.67,90.42,1.09,99.85,91.7,89.34,1.0
54.3,-23.32,0.99,90.63,1.089,99.9,92.06,89.37,1.0
54.35,-22.44,1.3,90.84,1.087,99.87,92.42,89.4,1.0
54.4,-21.38,1.6,91.04,1.084,99.76,92.76,89.44,1.0
54.45,-20.16,1.89,91.23,1.08,99.58,93.08,89.49,1.0
54.5,-18.79,2.16,91.41,1.076,99.32,93.38,89.55,1.0
54.55,-17.28,2.4,91.57,1.071,98.99,93.65,90.63,1.0
54.6,-15.63,2.62,91.72,1.066,98.59,93.89,90.64,1.0
54.65,-13.88,2.81,91.84,1.06,98.11,94.11,90.67,1.0
54.7,-12.02,2.97,91.94,1.053,97.57,94.29,90.7,1.0
54.75,-10.09,3.1,92.02,1.047,96.97,94.43,90.75,1.0
54.8,-8.08,3.19,92.08,1.04,96.31,94.53,90.8,1.0
54.85,-6.03,3.24,92.11,1.033,95.59,94.6,91.82,1.0
54.9,-3.95,3.25,92.12,1.026,94.84,94.63,91.83,1.0
54.95,-1.86,3.22,92.1,1.018,94.04,94.62,91.85,1.0
55.0,0.23,3.16,92.05,1.011,93.21,94.57,91.88,1.0
55.05,2.29,3.06,91.98,1.005,92.36,94.49,91.91,1.0
55.1,4.32,2.93,91.89,0.998,91.5,94.37,91.95,1.0
55.15,6.29,2.76,91.78,0.992,90.63,94.21,92.0,1.0
55.2,8.19,2.56,91.64,0.986,89.76,94.03,92.05,1.0
55.25,10.01,2.34,91.49,0.98,88.91,93.81,92.09,1.0
55.3,11.73,2.09,91.33,0.975,88.09,93.58,92.14,1.0
55.35,13.33,1.82,91.15,0.97,87.3,93.32,92.19,1.0
55.4,14.81,1.54,90.96,0.966,86.55,93.04,92.23,1.0
55.45,16.16,1.24,90.77,0.962,85.85,92.75,92.28,1.0
55.5,17.37,0.94,90.57,0.959,85.21,92.45,92.31,1.0
55.55,18.43,0.64,90.37,0.956,84.63,92.14,92.34,1.0
55.6,19.33,0.33,90.17,0.954,84.12,91.83,92.37,1.0
55.65,20.07,0.04,89.98,0.953,83.69,91.53,92.39,1.0
55.7,20.65,-0.25,89.8,0.952,83.33,91.23,92.4,1.0
55.75,21.06,-0.52,89.62,0.951,83.05,90.94,92.41,1.0
55.8,21.31,-0.78,89.46,0.951,82.86,90.66,92.41,1.0
55.85,21.39,-1.01,89.31,0.951,82.74,90.4,92.4,1.0
55.9,21.31,-1.23,89.18,0.952,82.7,90.16,92.38,1.0
55.95,21.08,-1.41,89.06,0.953,82.74,89.95,92.35,1.0
56.0,20.68,-1.57,88.96,0.955,82.85,89.75,92.32,1.0
56.05,20.15,-1.7,88.88,0.957,83.02,89.58,92.28,1.0
56.1,19.46,-1.81,88.82,0.959,83.26,89.44,92.24,1.0
56.15,18.65,-1.88,88.78,0.961,83.56,89.32,92.19,1.0
56.2,17.71,-1.92,88.76,0.964,83.9,89.23,92.13,1.0
56.25,16.65,-1.93,88.76,0.967,84.29,89.17,92.07,1.0
56.3,15.49,-1.92,88.78,0.97,84.72,89.13,91.03,1.0
56.35,14.23,-1.88,88.81,0.973,85.18,89.12,91.02,1.0
56.4,12.89,-1.81,88.86,0.976,85.65,89.13,91.0,1.0
