t,roll,pitch,true_hdg,acc_g,naive_hdg,module_hdg,stab_hdg,mag_trust
37.6,1.2,-0.16,89.86,0.993,88.92,90.98,91.27,1.0
37.65,1.2,-0.2,89.83,0.993,88.89,90.93,91.27,1.0
37.7,1.19,-0.24,89.8,0.993,88.89,90.89,91.27,1.0
37.75,1.16,-0.28,89.78,0.993,88.9,90.85,91.27,1.0
37.8,1.12,-0.3,89.76,0.993,88.93,90.82,91.26,1.0
37.85,1.06,-0.33,89.74,0.994,88.97,90.8,91.25,1.0
37.9,0.99,-0.34,89.73,0.994,89.04,90.78,91.25,1.0
37.95,0.9,-0.35,89.73,0.995,89.12,90.76,91.24,1.0
38.0,0.8,-0.36,89.73,0.996,89.21,90.76,91.23,1.0
38.05,0.69,-0.36,89.73,0.996,89.32,90.76,91.22,1.0
38.1,0.57,-0.35,89.74,0.997,89.44,90.77,91.21,1.0
38.15,0.45,-0.33,89.76,0.998,89.57,90.78,91.2,1.0
38.2,0.31,-0.31,89.77,0.999,89.71,90.8,91.19,1.0
38.25,0.18,-0.29,89.8,1.0,89.85,90.82,91.18,1.0
38.3,0.04,-0.26,89.82,1.001,89.99,90.85,91.17,1.0
38.35,-0.1,-0.23,89.85,1.002,90.14,90.89,91.16,1.0
38.4,-0.23,-0.19,89.88,1.003,90.28,90.93,91.15,1.0
38.45,-0.36,-0.15,89.91,1.004,90.42,90.97,91.14,1.0
38.5,-0.49,-0.11,89.94,1.005,90.56,91.01,91.13,1.0
38.55,-0.6,-0.07,89.97,1.006,90.68,91.06,91.12,1.0
38.6,-0.71,-0.03,90.0,1.006,90.79,91.1,91.11,1.0
38.65,-0.81,0.0,90.03,1.007,90.9,91.15,91.1,1.0
38.7,-0.89,0.04,90.06,1.007,90.98,91.19,91.1,1.0
38.75,-0.97,0.08,90.09,1.008,91.06,91.24,91.1,1.0
38.8,-1.02,0.11,90.11,1.008,91.11,91.28,91.09,1.0
38.85,-1.07,0.14,90.13,1.008,91.15,91.32,91.09,1.0
38.9,-1.1,0.16,90.15,1.008,91.17,91.35,91.09,1.0
38.95,-1.11,0.18,90.16,1.008,91.18,91.38,91.09,1.0
39.0,-1.11,0.19,90.17,1.008,91.17,91.41,91.09,1.0
39.05,-1.09,0.2,90.18,1.008,91.14,91.43,91.1,1.0
39.1,-1.06,0.21,90.18,1.008,91.09,91.44,91.1,1.0
39.15,-1.02,0.21,90.18,1.007,91.03,91.45,91.1,1.0
39.2,-0.96,0.2,90.17,1.007,90.95,91.46,91.11,1.0
39.25,-0.9,0.19,90.16,1.006,90.86,91.46,91.12,1.0
39.3,-0.82,0.18,90.15,1.005,90.76,91.45,91.12,1.0
39.35,-0.73,0.16,90.13,1.004,90.65,91.44,91.13,1.0
39.4,-0.64,0.14,90.11,1.004,90.53,91.43,91.14,1.0
39.45,-0.53,0.12,90.09,1.003,90.4,91.41,91.15,1.0
39.5,-0.43,0.09,90.07,1.002,90.27,91.39,91.15,1.0
39.55,-0.32,0.06,90.05,1.001,90.14,91.37,91.16,1.0
39.6,-0.21,0.03,90.02,1.0,90.01,91.34,91.17,1.0
39.65,-0.1,0.0,90.0,0.999,89.89,91.31,91.18,1.0
39.7,0.01,-0.03,89.97,0.998,89.76,91.28,91.18,1.0
39.75,0.11,-0.05,89.95,0.998,89.64,91.25,91.19,1.0
39.8,0.21,-0.08,89.93,0.997,89.54,91.22,91.19,1.0
39.85,0.31,-0.1,89.91,0.996,89.44,91.19,91.2,1.0
39.9,0.39,-0.12,89.89,0.996,89.35,91.16,91.2,1.0
39.95,0.47,-0.14,89.88,0.995,89.27,91.14,91.21,1.0
40.0,0.54,-0.15,89.87,0.995,89.21,91.11,91.21,1.0
40.05,0.61,-0.16,89.86,0.994,89.16,91.09,91.21,1.0
40.1,0.66,-0.16,89.85,0.994,89.13,91.07,91.21,1.0
40.15,0.7,-0.16,89.85,0.994,89.11,91.06,91.21,1.0
40.2,0.73,-0.16,89.86,0.994,89.1,91.05,91.21,1.0
40.25,0.75,-0.15,89.86,0.994,89.11,91.04,91.21,1.0
40.3,0.77,-0.13,89.87,0.994,89.13,91.04,91.21,1.0
40.35,0.77,-0.12,89.89,0.994,89.16,91.04,91.21,1.0
40.4,0.76,-0.09,89.9,0.994,89.21,91.05,91.21,1.0
40.45,0.74,-0.07,89.92,0.995,89.26,91.06,91.2,1.0
40.5,0.72,-0.04,89.94,0.995,89.33,91.07,91.2,1.0
40.55,0.69,-0.01,89.97,0.995,89.4,91.08,91.2,1.0
40.6,0.65,0.02,89.99,0.996,89.48,91.1,91.19,1.0
40.65,0.6,0.06,90.02,0.996,89.56,91.12,91.19,1.0
40.7,0.55,0.09,90.04,0.997,89.65,91.14,91.19,1.0
40.75,0.5,0.12,90.07,0.997,89.73,91.16,91.19,1.0
40.8,0.44,0.15,90.09,0.998,89.82,91.18,91.18,1.0
40.85,0.38,0.18,90.11,0.998,89.91,91.2,91.18,1.0
40.9,0.32,0.21,90.14,0.999,89.99,91.23,91.18,1.0
40.95,0.26,0.23,90.16,0.999,90.07,91.24,91.18,1.0
41.0,0.2,0.25,90.17,1.0,90.14,91.26,91.18,1.0
41.05,0.14,0.26,90.19,1.0,90.21,91.28,91.18,1.0
41.1,0.08,0.27,90.2,1.001,90.27,91.29,91.18,1.0
41.15,0.03,0.28,90.2,1.001,90.32,91.3,91.18,1.0
41.2,-0.03,0.28,90.2,1.001,90.36,91.31,91.18,1.0
41.25,-0.08,0.27,90.2,1.002,90.4,91.31,91.18,1.0
41.3,-0.12,0.26,90.2,1.002,90.42,91.31,91.18,1.0
41.35,-0.16,0.24,90.19,1.002,90.44,91.3,91.19,1.0
41.4,-0.2,0.22,90.17,1.002,90.45,91.29,91.19,1.0
41.45,-0.23,0.19,90.15,1.003,90.45,91.28,91.19,1.0
41.5,-0.26,0.16,90.13,1.003,90.44,91.27,91.19,1.0
41.55,-0.29,0.12,90.11,1.003,90.42,91.25,91.2,1.0
41.6,-0.31,0.08,90.08,1.003,90.4,91.23,91.2,1.0
41.65,-0.32,0.04,90.05,1.003,90.38,91.2,91.2,1.0
41.7,-0.33,-0.0,90.02,1.003,90.34,91.18,91.2,1.0
41.75,-0.34,-0.05,89.99,1.003,90.31,91.15,91.2,1.0
41.8,-0.34,-0.09,89.96,1.003,90.27,91.13,91.2,1.0
41.85,-0.34,-0.14,89.92,1.002,90.22,91.1,91.2,1.0
41.9,-0.34,-0.19,89.89,1.002,90.18,91.07,91.2,1.0
41.95,-0.33,-0.23,89.86,1.002,90.14,91.05,91.2,1.0
42.0,-0.32,-0.27,89.83,1.002,90.09,91.02,91.2,1.0
42.05,-0.31,-0.3,89.81,1.002,90.05,91.0,91.2,1.0
42.1,-0.29,-0.33,89.78,1.002,90.01,90.98,91.2,1.0
42.15,-0.28,-0.36,89.76,1.002,89.97,90.96,91.19,1.0
42.2,-0.26,-0.38,89.75,1.001,89.94,90.95,91.19,1.0
42.25,-0.24,-0.4,89.74,1.001,89.91,90.94,91.18,1.0
42.3,-0.21,-0.41,89.73,1.001,89.88,90.94,91.18,1.0
42.35,-0.19,-0.41,89.73,1.001,89.86,90.93,91.17,1.0
42.4,-0.16,-0.4,89.73,1.001,89.84,90.94,91.17,1.0
42.45,-0.14,-0.39,89.74,1.001,89.83,90.95,91.16,1.0
42.5,-0.11,-0.37,89.75,1.0,89.82,90.96,91.16,1.0
42.55,-0.09,-0.35,89.76,1.0,89.82,90.97,91.15,1.0
42.6,-0.06,-0.31,89.78,1.0,89.82,91.0,91.15,1.0
42.65,-0.03,-0.28,89.81,1.0,89.82,91.02,91.14,1.0
42.7,-0.01,-0.24,89.84,1.0,89.83,91.05,91.14,1.0
42.75,0.02,-0.19,89.87,1.0,89.85,91.08,91.13,1.0
42.8,0.04,-0.14,89.9,1.0,89.86,91.11,91.13,1.0
42.85,0.06,-0.08,89.94,1.0,89.88,91.14,91.12,1.0
42.9,0.09,-0.03,89.97,0.999,89.9,91.18,91.12,1.0
42.95,0.11,0.03,90.01,0.999,89.93,91.22,91.12,1.0
43.0,0.12,0.08,90.05,0.999,89.95,91.25,91.12,1.0
43.05,0.14,0.14,90.09,0.999,89.98,91.29,91.12,1.0
43.1,0.15,0.19,90.12,0.999,90.0,91.32,91.12,1.0
43.15,0.17,0.25,90.16,0.999,90.02,91.35,91.12,1.0
43.2,0.18,0.29,90.19,0.999,90.05,91.38,91.12,1.0
43.25,0.18,0.34,90.22,0.999,90.07,91.41,91.12,1.0
43.3,0.19,0.38,90.25,0.999,90.09,91.43,91.13,1.0
43.35,0.19,0.41,90.27,0.999,90.11,91.45,91.13,1.0
43.4,0.19,0.43,90.28,0.999,90.12,91.46,91.14,1.0
43.45,0.18,0.45,90.3,0.999,90.13,91.47,91.14,1.0
43.5,0.18,0.46,90.3,0.999,90.14,91.48,91.15,1.0
43.55,0.17,0.47,90.31,0.999,90.15,91.48,91.16,1.0
43.6,0.15,0.46,90.3,0.999,90.15,91.47,91.16,1.0
43.65,0.14,0.45,90.29,0.999,90.15,91.46,91.17,1.0
43.7,0.12,0.43,90.28,0.999,90.15,91.45,91.18,1.0
43.75,0.1,0.41,90.26,0.999,90.14,91.43,91.19,1.0
43.8,0.08,0.37,90.24,0.999,90.13,91.4,91.19,1.0
43.85,0.05,0.33,90.21,0.999,90.12,91.37,91.2,1.0
43.9,0.03,0.29,90.18,0.999,90.11,91.34,91.21,1.0
43.95,0.0,0.24,90.15,1.0,90.09,91.31,91.22,1.0
44.0,-0.03,0.19,90.11,1.0,90.08,91.27,91.22,1.0
44.05,-0.05,0.13,90.07,1.0,90.06,91.23,91.23,1.0
44.1,-0.08,0.07,90.03,1.0,90.04,91.19,91.23,1.0
44.15,-0.11,0.01,89.99,1.0,90.01,91.15,91.24,1.0
44.2,-0.13,-0.05,89.95,1.0,89.99,91.11,91.24,1.0
44.25,-0.16,-0.11,89.91,1.0,89.97,91.08,91.24,1.0
44.3,-0.18,-0.17,89.88,1.0,89.95,91.04,91.24,1.0
44.35,-0.2,-0.22,89.84,1.001,89.93,91.01,91.24,1.0
44.4,-0.22,-0.27,89.81,1.001,89.91,90.98,91.24,1.0
44.45,-0.24,-0.32,89.78,1.001,89.89,90.95,91.24,1.0
44.5,-0.25,-0.36,89.75,1.001,89.87,90.92,91.23,1.0
44.55,-0.26,-0.39,89.73,1.001,89.86,90.91,91.23,1.0
44.6,-0.27,-0.42,89.71,1.001,89.85,90.89,91.23,1.0
44.65,-0.27,-0.44,89.7,1.001,89.84,90.88,91.22,1.0
44.7,-0.27,-0.46,89.7,1.001,89.83,90.88,91.21,1.0
44.75,-0.27,-0.46,89.69,1.001,89.83,90.88,91.21,1.0
44.8,-0.26,-0.46,89.7,1.001,89.83,90.88,91.2,1.0
44.85,-0.25,-0.45,89.71,1.001,89.83,90.9,91.19,1.0
44.9,-0.24,-0.43,89.72,1.001,89.84,90.91,91.18,1.0
44.95,-0.22,-0.41,89.74,1.001,89.85,90.93,91.18,1.0
45.0,-0.21,-0.38,89.76,1.001,89.86,90.96,91.17,1.0
45.05,-0.19,-0.34,89.79,1.001,89.88,90.99,91.16,1.0
45.1,-0.17,-0.3,89.82,1.0,89.9,91.02,91.15,1.0
45.15,-0.14,-0.25,89.86,1.0,89.92,91.05,91.15,1.0
45.2,-0.12,-0.2,89.89,1.0,89.95,91.09,91.14,1.0
45.25,-0.09,-0.14,89.93,1.0,89.98,91.13,91.14,1.0
45.3,-0.07,-0.08,89.97,1.0,90.01,91.17,91.13,1.0
45.35,-0.04,-0.03,90.01,1.0,90.04,91.21,91.13,1.0
45.4,-0.02,0.03,90.05,1.0,90.07,91.25,91.12,1.0
45.45,0.01,0.09,90.09,1.0,90.11,91.29,91.12,1.0
45.5,0.03,0.15,90.13,1.0,90.14,91.32,91.12,1.0
45.55,0.05,0.2,90.16,1.0,90.18,91.36,91.12,1.0
45.6,0.08,0.25,90.19,1.0,90.21,91.39,91.12,1.0
45.65,0.1,0.29,90.22,1.001,90.24,91.42,91.13,1.0
45.7,0.12,0.33,90.24,1.001,90.27,91.44,91.13,1.0
45.75,0.14,0.36,90.26,1.001,90.3,91.46,91.13,1.0
45.8,0.16,0.39,90.28,1.001,90.32,91.48,91.14,1.0
45.85,0.18,0.41,90.29,1.001,90.34,91.49,91.14,1.0
45.9,0.2,0.42,90.29,1.001,90.35,91.49,91.15,1.0
45.95,0.21,0.42,90.29,1.001,90.36,91.49,91.16,1.0
46.0,0.23,0.42,90.29,1.001,90.35,91.49,91.16,1.0
46.05,0.25,0.41,90.28,1.001,90.35,91.48,91.17,1.0
46.1,0.27,0.39,90.26,1.001,90.33,91.46,91.18,1.0
46.15,0.29,0.37,90.24,1.001,90.31,91.45,91.19,1.0
46.2,0.3,0.34,90.22,1.001,90.28,91.42,91.2,1.0
46.25,0.32,0.3,90.19,1.001,90.25,91.39,91.2,1.0
46.3,0.34,0.26,90.16,1.001,90.2,91.36,91.21,1.0
46.35,0.36,0.22,90.13,1.0,90.15,91.33,91.22,1.0
46.4,0.38,0.17,90.09,1.0,90.09,91.29,91.22,1.0
46.45,0.4,0.12,90.05,1.0,90.03,91.26,91.23,1.0
46.5,0.43,0.07,90.01,1.0,89.96,91.22,91.24,1.0
46.55,0.45,0.01,89.98,0.999,89.89,91.18,91.24,1.0
46.6,0.47,-0.04,89.94,0.999,89.81,91.14,91.24,1.0
46.65,0.49,-0.09,89.9,0.998,89.73,91.1,91.25,1.0
46.7,0.51,-0.14,89.87,0.998,89.65,91.06,91.25,1.0
46.75,0.52,-0.19,89.84,0.998,89.57,91.02,91.25,1.0
46.8,0.54,-0.23,89.81,0.997,89.49,90.99,91.25,1.0
46.85,0.55,-0.27,89.79,0.997,89.42,90.96,91.24,1.0
46.9,0.55,-0.3,89.76,0.996,89.35,90.93,91.24,1.0
46.95,0.56,-0.33,89.75,0.996,89.28,90.91,91.24,1.0
47.0,0.55,-0.35,89.74,0.995,89.23,90.89,91.23,1.0
47.05,0.54,-0.36,89.73,0.995,89.18,90.87,91.23,1.0
47.1,0.52,-0.37,89.73,0.995,89.14,90.86,91.22,1.0
47.15,0.5,-0.37,89.73,0.994,89.11,90.86,91.21,1.0
47.2,0.46,-0.36,89.74,0.994,89.1,90.85,91.21,1.0
47.25,0.42,-0.35,89.75,0.994,89.1,90.86,91.2,1.0
47.3,0.37,-0.32,89.77,0.994,89.12,90.86,91.19,1.0
47.35,0.31,-0.3,89.79,0.994,89.15,90.88,91.18,1.0
47.4,0.24,-0.27,89.82,0.995,89.2,90.89,91.17,1.0
47.45,0.16,-0.23,89.84,0.995,89.26,90.91,91.17,1.0
47.5,0.07,-0.19,89.87,0.995,89.34,90.94,91.16,1.0
47.55,-0.03,-0.15,89.91,0.996,89.43,90.96,91.15,1.0
47.6,-0.13,-0.1,89.94,0.996,89.54,90.99,91.14,1.0
47.65,-0.25,-0.05,89.98,0.997,89.66,91.03,91.13,1.0
47.7,-0.36,-0.0,90.01,0.998,89.79,91.06,91.13,1.0
47.75,-0.49,0.05,90.05,0.999,89.93,91.1,91.12,1.0
47.8,-0.61,0.09,90.08,1.0,90.08,91.13,91.12,1.0
47.85,-0.74,0.14,90.11,1.001,90.24,91.17,91.11,1.0
47.9,-0.86,0.18,90.14,1.002,90.4,91.2,91.11,1.0
47.95,-0.99,0.22,90.17,1.003,90.56,91.24,91.11,1.0
48.0,-1.11,0.25,90.2,1.005,90.72,91.27,91.1,1.0
48.05,-1.22,0.28,90.22,1.006,90.87,91.31,91.1,1.0
48.1,-1.32,0.3,90.23,1.007,91.02,91.34,91.1,1.0
48.15,-1.42,0.32,90.24,1.008,91.16,91.36,91.1,1.0
48.2,-1.5,0.33,90.25,1.009,91.28,91.39,91.11,1.0
48.25,-1.56,0.33,90.25,1.01,91.4,91.41,91.11,1.0
48.3,-1.61,0.33,90.25,1.011,91.49,91.43,91.11,1.0
48.35,-1.64,0.31,90.24,1.012,91.57,91.44,91.12,1.0
48.4,-1.65,0.3,90.23,1.012,91.63,91.45,91.12,1.0
48.45,-1.64,0.27,90.21,1.013,91.66,91.46,91.13,1.0
48.5,-1.61,0.24,90.19,1.013,91.67,91.46,91.14,1.0
48.55,-1.55,0.21,90.16,1.013,91.65,91.46,91.14,1.0
48.6,-1.47,0.17,90.14,1.013,91.61,91.45,91.15,1.0
48.65,-1.37,0.13,90.1,1.013,91.55,91.45,91.16,1.0
48.7,-1.24,0.08,90.07,1.012,91.46,91.43,91.17,1.0
48.75,-1.1,0.03,90.04,1.011,91.34,91.42,91.18,1.0
48.8,-0.93,-0.02,90.0,1.01,91.2,91.4,91.18,1.0
48.85,-0.74,-0.07,89.97,1.009,91.03,91.38,91.19,1.0
48.9,-0.53,-0.12,89.93,1.008,90.85,91.35,91.2,1.0
48.95,-0.31,-0.17,89.9,1.006,90.64,91.33,91.21,1.0
49.0,-0.08,-0.21,89.86,1.005,90.42,91.3,91.21,1.0
49.05,0.16,-0.25,89.83,1.003,90.19,91.27,91.22,1.0
49.1,0.42,-0.29,89.81,1.001,89.94,91.24,91.22,1.0
49.15,0.67,-0.32,89.78,0.999,89.69,91.21,91.23,1.0
49.2,0.92,-0.35,89.76,0.997,89.43,91.18,91.23,1.0
49.25,1.17,-0.37,89.75,0.995,89.18,91.15,91.24,1.0
49.3,1.41,-0.38,89.74,0.993,88.93,91.13,91.24,1.0
49.35,1.64,-0.39,89.73,0.991,88.69,91.1,91.24,1.0
49.4,1.85,-0.39,89.73,0.989,88.46,91.07,91.24,1.0
49.45,2.05,-0.38,89.73,0.988,88.25,91.05,91.24,1.0
49.5,2.22,-0.36,89.74,0.986,88.06,91.03,91.24,1.0
49.55,2.37,-0.34,89.76,0.985,87.9,91.01,91.24,1.0
49.6,2.48,-0.31,89.78,0.983,87.76,90.99,91.23,1.0
49.65,2.57,-0.27,89.8,0.982,87.66,90.98,91.23,1.0
49.7,2.63,-0.23,89.83,0.982,87.59,90.97,91.23,1.0
49.75,2.64,-0.18,89.86,0.981,87.55,90.97,91.22,1.0
49.8,2.63,-0.13,89.89,0.981,87.56,90.96,91.22,1.0
49.85,2.57,-0.07,89.93,0.981,87.6,90.96,91.21,1.0
49.9,2.48,-0.01,89.97,0.981,87.68,90.97,91.21,1.0
49.95,2.36,0.05,90.01,0.982,87.8,90.97,91.2,1.0
50.0,2.2,0.12,90.05,0.983,87.95,90.98,91.2,1.0
50.05,2.0,0.18,90.09,0.984,88.14,91.0,91.19,1.0
50.1,1.78,0.24,90.13,0.985,88.36,91.01,91.18,1.0
50.15,1.52,0.3,90.17,0.987,88.61,91.03,91.18,1.0
50.2,1.24,0.35,90.21,0.989,88.88,91.05,91.17,1.0
50.25,0.94,0.4,90.24,0.991,89.17,91.07,91.17,1.0
50.3,0.62,0.45,90.27,0.993,89.48,91.09,91.16,1.0
50.35,0.29,0.49,90.3,0.996,89.8,91.12,91.16,1.0
50.4,-0.05,0.52,90.32,0.998,90.13,91.14,91.15,1.0
50.45,-0.39,0.54,90.33,1.001,90.45,91.16,91.15,1.0
50.5,-0.73,0.56,90.35,1.004,90.77,91.19,91.15,1.0
50.55,-1.07,0.56,90.35,1.006,91.08,91.21,91.14,1.0
50.6,-1.39,0.56,90.35,1.009,91.38,91.23,91.14,1.0
50.65,-1.7,0.55,90.35,1.011,91.65,91.26,91.14,1.0
50.7,-1.98,0.53,90.33,1.013,91.9,91.27,91.14,1.0
50.75,-2.24,0.5,90.32,1.016,92.13,91.29,91.14,1.0
50.8,-2.47,0.46,90.29,1.017,92.32,91.31,91.14,1.0
50.85,-2.67,0.41,90.27,1.019,92.48,91.32,91.14,1.0
50.9,-2.82,0.36,90.23,1.02,92.6,91.33,91.15,1.0
50.95,-2.94,0.3,90.2,1.021,92.68,91.33,91.15,1.0
51.0,-3.02,0.23,90.16,1.022,92.72,91.33,91.15,1.0
51.05,-3.05,0.16,90.11,1.022,92.72,91.33,91.15,1.0
51.1,-3.04,0.08,90.06,1.022,92.68,91.33,91.16,1.0
51.15,-2.99,0.0,90.02,1.022,92.59,91.32,91.16,1.0
51.2,-2.89,-0.08,89.97,1.021,92.47,91.31,91.17,1.0
51.25,-2.75,-0.16,89.92,1.02,92.3,91.3,91.17,1.0
51.3,-2.57,-0.24,89.87,1.019,92.1,91.29,91.17,1.0
51.35,-2.36,-0.32,89.82,1.017,91.87,91.27,91.18,1.0
51.4,-2.1,-0.39,89.78,1.015,91.6,91.25,91.18,1.0
51.45,-1.82,-0.46,89.73,1.013,91.31,91.23,91.18,1.0
51.5,-1.51,-0.52,89.69,1.011,90.99,91.21,91.19,1.0
51.55,-1.18,-0.58,89.66,1.008,90.66,91.18,91.19,1.0
51.6,-0.83,-0.63,89.63,1.006,90.31,91.16,91.19,1.0
51.65,-0.47,-0.67,89.6,1.003,89.96,91.13,91.19,1.0
51.7,-0.11,-0.7,89.59,1.0,89.6,91.11,91.19,1.0
51.75,0.26,-0.72,89.57,0.997,89.25,91.08,91.2,1.0
51.8,0.62,-0.73,89.56,0.994,88.9,91.06,91.2,1.0
51.85,0.97,-0.73,89.56,0.992,88.58,91.04,91.19,1.0
51.9,1.3,-0.72,89.57,0.989,88.27,91.02,91.19,1.0
51.95,1.62,-0.7,89.58,0.987,87.99,91.0,91.19,1.0
52.0,1.9,-0.67,89.6,0.985,87.74,90.98,91.19,1.0
52.05,2.16,-0.63,89.62,0.983,87.53,90.97,91.19,1.0
52.1,2.38,-0.58,89.65,0.981,87.36,90.96,91.18,1.0
52.15,2.57,-0.52,89.69,0.98,87.23,90.95,91.18,1.0
52.2,2.71,-0.45,89.73,0.979,87.15,90.94,91.17,1.0
52.25,2.82,-0.38,89.77,0.979,87.11,90.94,91.17,1.0
52.3,2.88,-0.3,89.82,0.978,87.12,90.95,91.16,1.0
52.35,2.89,-0.21,89.87,0.978,87.18,90.95,91.16,1.0
52.4,2.87,-0.12,89.92,0.979,87.29,90.96,91.15,1.0
52.45,2.8,-0.03,89.98,0.98,87.44,90.98,91.15,1.0
52.5,2.69,0.06,90.03,0.981,87.63,91.0,91.14,1.0
52.55,2.53,0.15,90.09,0.982,87.86,91.02,91.14,1.0
52.6,2.35,0.24,90.14,0.984,88.12,91.04,91.13,1.0
52.65,2.13,0.33,90.19,0.986,88.41,91.07,91.13,1.0
52.7,1.88,0.41,90.24,0.988,88.72,91.09,91.12,1.0
52.75,1.6,0.49,90.29,0.99,89.05,91.12,91.12,1.0
52.8,1.3,0.56,90.33,0.992,89.4,91.16,91.12,1.0
52.85,0.99,0.62,90.36,0.995,89.74,91.19,91.11,1.0
52.9,0.67,0.68,90.39,0.998,90.09,91.22,91.11,1.0
52.95,0.34,0.72,90.42,1.0,90.43,91.25,91.11,1.0
53.0,0.01,0.76,90.44,1.003,90.76,91.28,91.11,1.0
53.05,-0.31,0.78,90.45,1.005,91.07,91.31,91.11,1.0
53.1,-0.63,0.79,90.46,1.008,91.37,91.34,91.11,1.0
53.15,-0.93,0.79,90.46,1.01,91.63,91.36,91.12,1.0
53.2,-1.21,0.78,90.45,1.012,91.87,91.38,91.12,1.0
53.25,-1.46,0.76,90.44,1.014,92.07,91.4,91.12,1.0
53.3,-1.69,0.73,90.42,1.016,92.23,91.42,91.13,1.0
53.35,-1.89,0.69,90.4,1.017,92.36,91.43,91.13,1.0
53.4,-2.06,0.64,90.37,1.018,92.45,91.43,91.14,1.0
53.45,-2.19,0.58,90.33,1.019,92.5,91.44,91.14,1.0
53.5,-2.29,0.51,90.29,1.019,92.51,91.43,91.15,1.0
53.55,-2.35,0.43,90.24,1.019,92.48,91.43,91.16,1.0
53.6,-2.37,0.35,90.2,1.019,92.41,91.42,91.16,1.0
53.65,-2.35,0.27,90.15,1.018,92.3,91.4,91.17,1.0
53.7,-2.3,0.18,90.09,1.018,92.15,91.38,91.18,1.0
53.75,-2.22,0.09,90.04,1.016,91.98,91.36,91.19,1.0
53.8,-2.1,-0.01,89.99,1.015,91.77,91.33,91.19,1.0
53.85,-1.96,-0.1,89.94,1.014,91.54,91.31,91.2,1.0
53.9,-1.79,-0.19,89.88,1.012,91.29,91.28,91.2,1.0
53.95,-1.59,-0.27,89.84,1.01,91.02,91.24,91.21,1.0
54.0,-1.38,-0.35,89.79,1.008,90.74,91.21,91.21,1.0
54.05,-1.15,-0.43,89.75,1.006,90.45,91.17,91.22,1.0
54.1,-0.91,-0.5,89.71,1.004,90.15,91.14,91.22,1.0
54.15,-0.67,-0.56,89.67,1.001,89.86,91.1,91.22,1.0
54.2,-0.42,-0.61,89.65,0.999,89.58,91.07,91.22,1.0
54.25,-0.17,-0.65,89.62,0.997,89.31,91.04,91.23,1.0
54.3,0.07,-0.69,89.6,0.995,89.05,91.01,91.22,1.0
54.35,0.3,-0.71,89.59,0.994,88.82,90.98,91.22,1.0
54.4,0.52,-0.72,89.59,0.992,88.61,90.95,91.22,1.0
54.45,0.72,-0.72,89.59,0.99,88.42,90.93,91.22,1.0
54.5,0.91,-0.71,89.6,0.989,88.27,90.91,91.21,1.0
54.55,1.07,-0.69,89.61,0.988,88.16,90.9,91.21,1.0
54.6,1.21,-0.66,89.63,0.987,88.07,90.89,91.2,1.0
54.65,1.33,-0.63,89.65,0.987,88.02,90.89,91.2,1.0
54.7,1.42,-0.58,89.68,0.986,88.01,90.89,91.19,1.0
54.75,1.48,-0.52,89.72,0.986,88.03,90.89,91.18,1.0
54.8,1.52,-0.46,89.75,0.986,88.09,90.9,91.18,1.0
54.85,1.54,-0.39,89.79,0.987,88.17,90.92,91.17,1.0
54.9,1.53,-0.32,89.84,0.987,88.28,90.93,91.16,1.0
54.95,1.5,-0.24,89.88,0.988,88.42,90.96,91.16,1.0
55.0,1.44,-0.16,89.93,0.989,88.59,90.98,91.15,1.0
55.05,1.37,-0.08,89.98,0.99,88.77,91.01,91.14,1.0
55.1,1.28,0.0,90.02,0.991,88.96,91.04,91.14,1.0
55.15,1.17,0.08,90.07,0.993,89.16,91.08,91.13,1.0
55.2,1.05,0.16,90.11,0.994,89.37,91.11,91.13,1.0
55.25,0.93,0.23,90.15,0.995,89.59,91.15,91.12,1.0
55.3,0.79,0.3,90.19,0.997,89.8,91.18,91.12,1.0
55.35,0.66,0.37,90.23,0.998,90.0,91.21,91.11,1.0
55.4,0.52,0.42,90.26,0.999,90.19,91.25,91.11,1.0
55.45,0.38,0.47,90.28,1.001,90.37,91.28,91.11,1.0
55.5,0.25,0.52,90.3,1.002,90.54,91.31,91.11,1.0
55.55,0.13,0.55,90.32,1.003,90.68,91.33,91.11,1.0
55.6,0.01,0.57,90.33,1.004,90.81,91.35,91.11,1.0
55.65,-0.1,0.59,90.34,1.005,90.91,91.37,91.12,1.0
55.7,-0.19,0.59,90.34,1.006,91.0,91.38,91.12,1.0
55.75,-0.28,0.59,90.33,1.006,91.05,91.39,91.12,1.0
55.8,-0.35,0.57,90.32,1.007,91.09,91.4,91.13,1.0
55.85,-0.41,0.55,90.3,1.007,91.1,91.4,91.13,1.0
55.9,-0.45,0.52,90.28,1.007,91.08,91.39,91.14,1.0
55.95,-0.48,0.48,90.26,1.007,91.05,91.38,91.14,1.0
56.0,-0.5,0.44,90.23,1.007,91.0,91.36,91.15,1.0
56.05,-0.51,0.38,90.2,1.006,90.93,91.34,91.15,1.0
56.1,-0.5,0.33,90.16,1.006,90.84,91.32,91.16,1.0
56.15,-0.49,0.27,90.12,1.005,90.74,91.29,91.17,1.0
56.2,-0.47,0.2,90.08,1.005,90.63,91.26,91.17,1.0
56.25,-0.44,0.13,90.04,1.004,90.51,91.23,91.18,1.0
56.3,-0.41,0.06,90.0,1.003,90.39,91.2,91.18,1.0
56.35,-0.37,-0.0,89.96,1.003,90.27,91.16,91.18,1.0
56.4,-0.33,-0.07,89.93,1.002,90.15,91.13,91.19,1.0
