t,roll,pitch,true_hdg,acc_g,naive_hdg,module_hdg,stab_hdg,mag_trust
37.65,-6.94,0.9,91.01,1.032,94.68,99.75,98.78,1.0
37.7,-5.77,0.51,90.82,1.026,93.79,99.48,98.83,1.0
37.75,-4.59,0.1,90.62,1.02,92.87,99.19,98.87,1.0
37.8,-3.39,-0.32,90.41,1.014,91.9,98.88,98.9,1.0
37.85,-2.18,-0.74,90.19,1.007,90.9,98.55,98.93,1.0
37.9,-0.97,-1.15,89.97,1.001,89.87,98.21,98.96,1.0
37.95,0.23,-1.56,89.74,0.994,88.81,97.85,98.97,1.0
38.0,1.42,-1.96,89.52,0.988,87.74,97.48,98.98,1.0
38.05,2.6,-2.33,89.3,0.981,86.65,97.11,98.98,1.0
38.1,3.75,-2.68,89.1,0.975,85.56,96.74,98.97,1.0
38.15,4.86,-3.0,88.9,0.969,84.48,96.36,98.95,1.0
38.2,5.95,-3.29,88.72,0.962,83.41,95.99,98.93,1.0
38.25,6.98,-3.54,88.56,0.956,82.36,95.62,98.89,1.0
38.3,7.98,-3.74,88.42,0.951,81.34,95.26,98.84,1.0
38.35,8.92,-3.9,88.31,0.945,80.36,94.92,98.79,1.0
38.4,9.8,-4.01,88.22,0.939,79.42,94.59,97.73,1.0
38.45,10.63,-4.07,88.15,0.934,78.54,94.28,97.72,1.0
38.5,11.4,-4.07,88.12,0.929,77.71,93.99,97.69,1.0
38.55,12.11,-4.01,88.12,0.924,76.94,93.73,97.66,1.0
38.6,12.75,-3.91,88.14,0.919,76.23,93.48,97.6,1.0
38.65,13.32,-3.74,88.2,0.915,75.59,93.26,97.54,1.0
38.7,13.83,-3.52,88.3,0.911,75.02,93.07,96.4,1.0
38.75,14.28,-3.25,88.42,0.906,74.51,92.9,96.39,1.0
38.8,14.67,-2.93,88.57,0.902,74.08,92.75,96.36,1.0
38.85,14.99,-2.56,88.75,0.899,73.7,92.63,96.33,1.0
38.9,15.26,-2.15,88.95,0.895,73.38,92.53,96.28,1.0
38.95,15.46,-1.7,89.18,0.892,73.12,92.45,96.22,1.0
39.0,15.62,-1.22,89.43,0.888,72.91,92.39,95.18,1.0
39.05,15.73,-0.71,89.7,0.885,72.75,92.34,95.17,1.0
39.1,15.79,-0.18,89.98,0.882,72.62,92.31,95.15,1.0
39.15,15.81,0.37,90.27,0.879,72.53,92.29,95.12,1.0
39.2,15.78,0.92,90.56,0.876,72.45,92.27,95.08,1.0
39.25,15.73,1.47,90.86,0.873,72.39,92.25,95.04,1.0
39.3,15.64,2.02,91.15,0.87,72.34,92.22,94.99,1.0
39.35,15.53,2.55,91.44,0.867,72.3,92.19,94.93,1.0
39.4,15.39,3.06,91.72,0.864,72.24,92.15,94.87,1.0
39.45,15.22,3.54,91.98,0.861,72.17,92.1,94.81,1.0
39.5,15.04,3.99,92.22,0.858,72.08,92.02,93.76,1.0
39.55,14.85,4.4,92.44,0.856,71.97,91.92,93.75,1.0
39.6,14.64,4.75,92.63,0.853,71.82,91.8,93.74,1.0
39.65,14.42,5.06,92.8,0.85,71.64,91.64,93.72,1.0
39.7,14.19,5.31,92.93,0.848,71.42,91.45,93.69,1.0
39.75,13.94,5.5,93.03,0.845,71.16,91.23,93.66,1.0
39.8,13.7,5.63,93.09,0.843,70.86,90.97,93.62,1.0
39.85,13.44,5.69,93.11,0.84,70.52,90.67,93.57,1.0
39.9,13.17,5.68,93.09,0.838,70.13,90.33,93.52,1.0
39.95,12.9,5.6,93.04,0.836,69.71,89.95,93.46,1.0
40.0,12.62,5.46,92.94,0.834,69.26,89.54,92.36,1.0
40.05,12.34,5.25,92.81,0.833,68.77,89.08,92.35,1.0
40.1,12.05,4.98,92.64,0.831,68.26,88.59,92.32,1.0
40.15,11.75,4.65,92.44,0.83,67.74,88.06,92.28,1.0
40.2,11.44,4.25,92.2,0.829,67.21,87.5,92.23,1.0
40.25,11.12,3.81,91.94,0.829,66.68,86.91,91.14,1.0
40.3,10.8,3.32,91.65,0.828,66.15,86.3,91.13,1.0
40.35,10.47,2.78,91.33,0.828,65.65,85.66,91.09,1.0
40.4,10.14,2.21,90.99,0.829,65.17,85.01,91.03,1.0
40.45,9.8,1.62,90.64,0.829,64.73,84.35,89.81,1.0
40.5,9.46,1.0,90.28,0.83,64.34,83.68,89.79,1.0
40.55,9.11,0.36,89.91,0.832,64.0,83.01,89.74,1.0
40.6,8.77,-0.28,89.54,0.833,63.71,82.34,88.61,1.0
40.65,8.43,-0.92,89.17,0.835,63.5,81.68,88.58,1.0
40.7,8.09,-1.55,88.81,0.837,63.35,81.04,88.53,1.0
40.75,7.77,-2.17,88.46,0.84,63.27,80.42,87.27,1.0
40.8,7.45,-2.76,88.12,0.843,63.27,79.82,87.24,1.0
40.85,7.15,-3.33,87.8,0.846,63.34,79.25,87.19,1.0
40.9,6.86,-3.86,87.5,0.849,63.48,78.72,85.86,1.0
40.95,6.6,-4.34,87.23,0.852,63.7,78.22,85.83,1.0
41.0,6.37,-4.78,86.99,0.856,63.97,77.76,85.77,1.0
41.05,6.16,-5.17,86.77,0.859,64.31,77.34,84.43,1.0
41.1,5.98,-5.51,86.59,0.863,64.7,76.97,84.4,1.0
41.15,5.83,-5.78,86.44,0.866,65.13,76.65,84.35,1.0
41.2,5.73,-6.0,86.33,0.87,65.61,76.38,83.06,1.0
41.25,5.66,-6.16,86.25,0.873,66.11,76.15,83.04,1.0
41.3,5.62,-6.25,86.21,0.876,66.64,75.97,82.98,1.0
41.35,5.63,-6.28,86.2,0.879,67.18,75.83,81.81,1.0
41.4,5.68,-6.25,86.23,0.882,67.73,75.74,81.79,1.0
41.45,5.77,-6.16,86.28,0.885,68.28,75.69,81.75,1.0
41.5,5.89,-6.01,86.37,0.888,68.84,75.68,80.74,1.0
41.55,6.05,-5.81,86.49,0.89,69.38,75.71,80.72,1.0
41.6,6.23,-5.56,86.63,0.892,69.92,75.78,80.68,1.0
41.65,6.45,-5.27,86.8,0.894,70.44,75.87,80.63,1.0
41.7,6.69,-4.93,86.98,0.896,70.95,75.99,79.63,1.0
41.75,6.95,-4.56,87.19,0.897,71.46,76.14,79.61,1.0
41.8,7.21,-4.16,87.4,0.898,71.95,76.3,79.59,1.0
41.85,7.48,-3.74,87.63,0.9,72.44,76.48,79.55,1.0
41.9,7.75,-3.29,87.87,0.901,72.92,76.67,79.51,1.0
41.95,8.01,-2.84,88.1,0.902,73.41,76.87,79.47,1.0
42.0,8.24,-2.38,88.34,0.903,73.9,77.07,79.42,1.0
42.05,8.46,-1.92,88.58,0.904,74.4,77.28,79.36,1.0
42.1,8.63,-1.47,88.81,0.906,74.92,77.49,79.31,1.0
42.15,8.76,-1.03,89.03,0.907,75.47,77.69,79.26,1.0
42.2,8.84,-0.6,89.24,0.909,76.04,77.89,79.2,1.0
42.25,8.87,-0.2,89.43,0.911,76.66,78.08,79.15,1.0
42.3,8.83,0.18,89.61,0.914,77.31,78.26,79.11,1.0
42.35,8.71,0.53,89.78,0.917,78.0,78.44,79.06,1.0
42.4,8.53,0.84,89.92,0.921,78.75,78.61,79.02,1.0
42.45,8.26,1.12,90.05,0.925,79.55,78.76,78.98,1.0
42.5,7.91,1.36,90.15,0.929,80.41,78.92,78.95,1.0
42.55,7.47,1.56,90.24,0.935,81.32,79.06,78.92,1.0
42.6,6.95,1.72,90.3,0.941,82.29,79.2,78.9,1.0
42.65,6.34,1.84,90.35,0.947,83.31,79.33,78.88,1.0
42.7,5.65,1.92,90.37,0.954,84.39,79.46,78.86,1.0
42.75,4.88,1.96,90.38,0.962,85.51,79.59,78.85,1.0
42.8,4.04,1.97,90.37,0.971,86.68,79.72,78.85,1.0
42.85,3.12,1.93,90.35,0.98,87.88,79.85,78.85,1.0
42.9,2.15,1.86,90.31,0.99,89.1,79.98,78.85,1.0
42.95,1.12,1.77,90.26,1.0,90.35,80.13,78.86,1.0
43.0,0.05,1.64,90.2,1.011,91.6,80.28,78.87,1.0
43.05,-1.06,1.49,90.13,1.023,92.84,80.44,78.89,1.0
43.1,-2.18,1.31,90.06,1.034,94.07,80.62,78.91,1.0
43.15,-3.32,1.12,89.99,1.046,95.28,80.81,78.94,1.0
43.2,-4.45,0.92,89.91,1.058,96.45,81.01,78.97,1.0
43.25,-5.57,0.71,89.83,1.07,97.57,81.23,79.01,1.0
43.3,-6.67,0.49,89.76,1.082,98.65,81.47,79.05,1.0
43.35,-7.72,0.27,89.69,1.094,99.66,81.72,79.1,1.0
43.4,-8.72,0.05,89.62,1.106,100.61,82.0,79.15,1.0
43.45,-9.66,-0.16,89.57,1.117,101.5,82.29,79.21,1.0
43.5,-10.52,-0.37,89.52,1.127,102.31,82.59,80.24,1.0
43.55,-11.3,-0.56,89.48,1.137,103.04,82.92,80.25,1.0
43.6,-11.99,-0.73,89.46,1.146,103.7,83.26,80.27,1.0
43.65,-12.57,-0.89,89.44,1.154,104.28,83.61,80.31,1.0
43.7,-13.05,-1.03,89.44,1.161,104.79,83.98,80.35,1.0
43.75,-13.42,-1.15,89.45,1.167,105.21,84.36,80.4,1.0
43.8,-13.67,-1.24,89.47,1.172,105.56,84.76,81.41,1.0
43.85,-13.8,-1.31,89.51,1.175,105.84,85.16,81.43,1.0
43.9,-13.82,-1.35,89.55,1.178,106.04,85.58,81.46,1.0
43.95,-13.73,-1.37,89.61,1.179,106.17,86.0,81.5,1.0
44.0,-13.52,-1.37,89.68,1.18,106.23,86.42,81.56,1.0
44.05,-13.21,-1.34,89.76,1.179,106.22,86.85,82.69,1.0
44.1,-12.81,-1.28,89.84,1.177,106.14,87.27,82.71,1.0
44.15,-12.31,-1.2,89.94,1.175,106.01,87.7,82.75,1.0
44.2,-11.74,-1.1,90.04,1.171,105.81,88.12,82.8,1.0
44.25,-11.09,-0.98,90.15,1.167,105.56,88.54,83.89,1.0
44.3,-10.39,-0.84,90.26,1.162,105.26,88.94,83.91,1.0
44.35,-9.65,-0.69,90.37,1.156,104.92,89.34,83.95,1.0
44.4,-8.87,-0.51,90.49,1.15,104.54,89.73,84.0,1.0
44.45,-8.08,-0.33,90.6,1.143,104.13,90.1,85.18,1.0
44.5,-7.29,-0.14,90.72,1.137,103.7,90.46,85.2,1.0
44.55,-6.51,0.07,90.83,1.13,103.25,90.81,85.24,1.0
44.6,-5.76,0.27,90.95,1.124,102.8,91.14,85.3,1.0
44.65,-5.05,0.49,91.05,1.117,102.35,91.45,86.5,1.0
44.7,-4.39,0.7,91.16,1.111,101.91,91.75,86.52,1.0
44.75,-3.79,0.91,91.26,1.105,101.5,92.03,86.56,1.0
44.8,-3.27,1.12,91.35,1.1,101.11,92.29,86.62,1.0
44.85,-2.83,1.33,91.44,1.095,100.77,92.54,87.79,1.0
44.9,-2.49,1.53,91.52,1.091,100.47,92.77,87.81,1.0
44.95,-2.24,1.72,91.59,1.088,100.22,92.98,87.85,1.0
45.0,-2.1,1.9,91.66,1.085,100.03,93.18,87.9,1.0
45.05,-2.07,2.08,91.71,1.083,99.9,93.37,89.0,1.0
45.1,-2.14,2.24,91.77,1.082,99.83,93.55,89.01,1.0
45.15,-2.33,2.38,91.81,1.082,99.82,93.72,89.05,1.0
45.2,-2.61,2.52,91.84,1.082,99.88,93.87,89.1,1.0
45.25,-3.0,2.64,91.87,1.083,100.0,94.02,89.16,1.0
45.3,-3.49,2.74,91.89,1.085,100.17,94.17,90.35,1.0
45.35,-4.06,2.83,91.91,1.087,100.39,94.3,90.36,1.0
45.4,-4.71,2.9,91.92,1.09,100.65,94.44,90.39,1.0
45.45,-5.43,2.96,91.92,1.093,100.95,94.57,90.43,1.0
45.5,-6.21,3.0,91.91,1.097,101.28,94.69,90.49,1.0
45.55,-7.04,3.02,91.9,1.101,101.63,94.82,91.51,1.0
45.6,-7.9,3.03,91.88,1.105,101.98,94.94,91.53,1.0
45.65,-8.77,3.03,91.86,1.11,102.35,95.06,91.55,1.0
45.7,-9.65,3.01,91.83,1.114,102.7,95.18,91.59,1.0
45.75,-10.53,2.97,91.8,1.119,103.04,95.3,91.64,1.0
45.8,-11.38,2.92,91.76,1.123,103.36,95.42,91.69,1.0
45.85,-12.19,2.86,91.72,1.127,103.65,95.53,92.72,1.0
45.9,-12.95,2.78,91.67,1.13,103.91,95.64,92.73,1.0
45.95,-13.65,2.69,91.62,1.133,104.12,95.75,92.75,1.0
46.0,-14.27,2.59,91.56,1.135,104.29,95.85,92.78,1.0
46.05,-14.81,2.47,91.5,1.137,104.4,95.96,92.82,1.0
46.1,-15.25,2.35,91.43,1.138,104.46,96.05,92.87,1.0
46.15,-15.59,2.21,91.36,1.139,104.46,96.14,92.92,1.0
46.2,-15.82,2.07,91.28,1.138,104.4,96.22,92.98,1.0
46.25,-15.94,1.91,91.2,1.137,104.27,96.29,94.05,1.0
46.3,-15.93,1.75,91.11,1.135,104.08,96.36,94.06,1.0
46.35,-15.8,1.58,91.02,1.132,103.82,96.42,94.07,1.0
46.4,-15.56,1.4,90.93,1.129,103.5,96.46,94.1,1.0
46.45,-15.19,1.22,90.83,1.124,103.11,96.49,94.13,1.0
46.5,-14.7,1.04,90.73,1.119,102.65,96.52,94.17,1.0
46.55,-14.1,0.85,90.62,1.114,102.13,96.53,94.21,1.0
46.6,-13.38,0.65,90.52,1.107,101.56,96.53,94.25,1.0
46.65,-12.57,0.46,90.41,1.101,100.92,96.51,94.3,1.0
46.7,-11.66,0.26,90.3,1.094,100.23,96.48,94.35,1.0
46.75,-10.66,0.06,90.18,1.086,99.5,96.44,94.41,1.0
46.8,-9.58,-0.14,90.07,1.079,98.72,96.39,94.46,1.0
46.85,-8.44,-0.33,89.95,1.071,97.91,96.32,94.52,1.0
46.9,-7.24,-0.52,89.84,1.063,97.08,96.24,94.57,1.0
46.95,-5.99,-0.71,89.73,1.055,96.22,96.15,94.63,1.0
47.0,-4.71,-0.89,89.62,1.048,95.35,96.05,94.68,1.0
47.05,-3.4,-1.07,89.51,1.04,94.49,95.93,94.73,1.0
47.1,-2.09,-1.23,89.41,1.033,93.63,95.81,94.78,1.0
47.15,-0.77,-1.39,89.31,1.026,92.78,95.68,94.83,1.0
47.2,0.54,-1.54,89.21,1.02,91.97,95.55,94.87,1.0
47.25,1.83,-1.68,89.12,1.014,91.19,95.41,94.91,1.0
47.3,3.09,-1.81,89.04,1.008,90.45,95.27,94.95,1.0
47.35,4.32,-1.92,88.97,1.003,89.77,95.12,94.99,1.0
47.4,5.49,-2.02,88.9,0.998,89.14,94.98,95.01,1.0
47.45,6.62,-2.11,88.85,0.994,88.57,94.84,95.04,1.0
47.5,7.68,-2.18,88.8,0.991,88.06,94.7,95.06,1.0
47.55,8.67,-2.23,88.76,0.988,87.63,94.56,95.08,1.0
47.6,9.6,-2.27,88.74,0.985,87.26,94.43,95.09,1.0
47.65,10.45,-2.29,88.72,0.983,86.96,94.31,95.1,1.0
47.7,11.21,-2.3,88.71,0.981,86.73,94.2,95.1,1.0
47.75,11.9,-2.29,88.72,0.98,86.57,94.09,95.1,1.0
47.8,12.5,-2.26,88.73,0.979,86.46,94.0,95.09,1.0
47.85,13.02,-2.21,88.76,0.979,86.42,93.92,95.08,1.0
47.9,13.44,-2.15,88.79,0.979,86.42,93.85,95.07,1.0
47.95,13.78,-2.07,88.84,0.979,86.47,93.79,95.05,1.0
48.0,14.04,-1.97,88.89,0.979,86.57,93.74,95.03,1.0
48.05,14.2,-1.86,88.96,0.98,86.7,93.71,95.01,1.0
48.1,14.28,-1.74,89.03,0.98,86.87,93.69,94.99,1.0
48.15,14.27,-1.6,89.11,0.981,87.06,93.68,94.96,1.0
48.2,14.17,-1.45,89.2,0.983,87.27,93.67,94.93,1.0
48.25,14.0,-1.29,89.29,0.984,87.5,93.68,94.9,1.0
48.3,13.74,-1.12,89.39,0.985,87.75,93.7,94.87,1.0
48.35,13.4,-0.94,89.49,0.986,88.0,93.73,94.84,1.0
48.4,12.97,-0.75,89.6,0.988,88.26,93.76,94.81,1.0
48.45,12.47,-0.55,89.71,0.989,88.53,93.8,94.77,1.0
48.5,11.9,-0.35,89.82,0.99,88.8,93.85,94.74,1.0
48.55,11.25,-0.15,89.93,0.992,89.08,93.9,94.71,1.0
48.6,10.53,0.05,90.05,0.993,89.36,93.95,94.68,1.0
48.65,9.73,0.25,90.16,0.995,89.64,94.01,94.65,1.0
48.7,8.87,0.45,90.26,0.996,89.92,94.07,94.62,1.0
48.75,7.94,0.65,90.37,0.998,90.21,94.12,94.6,1.0
48.8,6.95,0.84,90.47,0.999,90.5,94.18,94.57,1.0
48.85,5.9,1.02,90.57,1.001,90.79,94.24,94.55,1.0
48.9,4.8,1.2,90.66,1.003,91.1,94.3,94.53,1.0
48.95,3.64,1.36,90.75,1.005,91.4,94.36,94.51,1.0
49.0,2.43,1.52,90.82,1.007,91.72,94.41,94.49,1.0
49.05,1.18,1.66,90.9,1.01,92.04,94.46,94.47,1.0
49.1,-0.1,1.79,90.96,1.012,92.37,94.51,94.46,1.0
49.15,-1.42,1.91,91.02,1.015,92.71,94.55,94.45,1.0
49.2,-2.76,2.01,91.07,1.017,93.05,94.6,94.44,1.0
49.25,-4.12,2.09,91.11,1.02,93.4,94.64,94.43,1.0
49.3,-5.48,2.16,91.14,1.023,93.75,94.67,94.43,1.0
49.35,-6.85,2.22,91.16,1.026,94.09,94.71,94.42,1.0
49.4,-8.2,2.25,91.18,1.029,94.44,94.74,94.42,1.0
49.45,-9.53,2.27,91.18,1.032,94.77,94.76,94.42,1.0
49.5,-10.84,2.26,91.18,1.036,95.09,94.78,94.42,1.0
49.55,-12.1,2.25,91.17,1.039,95.4,94.8,94.42,1.0
49.6,-13.32,2.21,91.15,1.042,95.69,94.82,94.43,1.0
49.65,-14.47,2.15,91.12,1.044,95.95,94.83,94.43,1.0
49.7,-15.54,2.08,91.09,1.047,96.17,94.84,94.44,1.0
49.75,-16.54,2.0,91.04,1.049,96.36,94.84,94.44,1.0
49.8,-17.44,1.89,90.99,1.051,96.51,94.84,94.45,1.0
49.85,-18.23,1.77,90.94,1.053,96.61,94.83,94.46,1.0
49.9,-18.91,1.64,90.88,1.054,96.66,94.82,94.47,1.0
49.95,-19.47,1.5,90.81,1.055,96.65,94.81,94.47,1.0
50.0,-19.9,1.34,90.74,1.055,96.57,94.78,94.48,1.0
50.05,-20.19,1.17,90.66,1.054,96.42,94.75,94.49,1.0
50.1,-20.33,0.99,90.58,1.053,96.2,94.72,94.5,1.0
50.15,-20.33,0.81,90.49,1.051,95.91,94.67,94.51,1.0
50.2,-20.17,0.61,90.4,1.048,95.53,94.62,94.52,1.0
50.25,-19.86,0.42,90.31,1.044,95.06,94.56,94.52,1.0
50.3,-19.4,0.22,90.22,1.04,94.51,94.49,94.53,1.0
50.35,-18.78,0.01,90.13,1.035,93.87,94.41,94.53,1.0
50.4,-18.0,-0.19,90.04,1.029,93.14,94.32,94.54,1.0
50.45,-17.08,-0.39,89.95,1.023,92.31,94.21,94.54,1.0
50.5,-16.02,-0.59,89.86,1.016,91.39,94.1,94.54,1.0
50.55,-14.82,-0.78,89.77,1.008,90.38,93.97,94.54,1.0
50.6,-13.5,-0.97,89.68,1.0,89.29,93.82,94.53,1.0
50.65,-12.06,-1.15,89.6,0.991,88.12,93.67,94.52,1.0
50.7,-10.51,-1.32,89.52,0.982,86.87,93.5,94.51,1.0
50.75,-8.86,-1.48,89.45,0.972,85.56,93.31,94.5,1.0
50.8,-7.14,-1.62,89.38,0.963,84.19,93.12,94.48,1.0
50.85,-5.35,-1.75,89.32,0.953,82.78,92.9,94.46,1.0
50.9,-3.5,-1.87,89.27,0.944,81.34,92.68,94.43,1.0
50.95,-1.62,-1.97,89.22,0.934,79.89,92.44,94.4,1.0
51.0,0.29,-2.05,89.19,0.925,78.45,92.19,94.37,1.0
51.05,2.21,-2.11,89.16,0.916,77.03,91.93,94.33,1.0
51.1,4.11,-2.15,89.14,0.907,75.65,91.65,94.28,1.0
51.15,6.0,-2.18,89.12,0.899,74.33,91.37,94.23,1.0
51.2,7.85,-2.18,89.12,0.891,73.09,91.09,94.17,1.0
51.25,9.65,-2.16,89.13,0.884,71.93,90.8,93.14,1.0
51.3,11.38,-2.11,89.15,0.878,70.88,90.5,93.13,1.0
51.35,13.04,-2.05,89.18,0.872,69.95,90.21,93.11,1.0
51.4,14.62,-1.96,89.22,0.867,69.14,89.91,93.08,1.0
51.45,16.1,-1.86,89.26,0.863,68.46,89.62,93.04,1.0
51.5,17.47,-1.73,89.32,0.859,67.92,89.34,92.99,1.0
51.55,18.74,-1.58,89.39,0.856,67.51,89.06,92.93,1.0
51.6,19.89,-1.42,89.47,0.854,67.25,88.79,91.84,1.0
51.65,20.92,-1.24,89.55,0.852,67.12,88.53,91.83,1.0
51.7,21.83,-1.04,89.64,0.851,67.12,88.28,91.8,1.0
51.75,22.62,-0.82,89.74,0.851,67.24,88.05,91.76,1.0
51.8,23.28,-0.6,89.85,0.851,67.49,87.83,91.72,1.0
51.85,23.82,-0.36,89.96,0.852,67.84,87.63,91.66,1.0
51.9,24.25,-0.11,90.07,0.854,68.3,87.44,90.58,1.0
51.95,24.56,0.14,90.19,0.856,68.84,87.26,90.57,1.0
52.0,24.76,0.4,90.3,0.858,69.46,87.1,90.54,1.0
52.05,24.86,0.67,90.42,0.861,70.14,86.95,90.51,1.0
52.1,24.86,0.93,90.54,0.864,70.87,86.82,90.46,1.0
52.15,24.78,1.19,90.66,0.867,71.64,86.7,90.41,1.0
52.2,24.61,1.45,90.77,0.871,72.43,86.59,89.39,1.0
52.25,24.37,1.69,90.88,0.875,73.23,86.5,89.38,1.0
52.3,24.06,1.93,90.98,0.879,74.02,86.41,89.36,1.0
52.35,23.69,2.16,91.07,0.882,74.79,86.33,89.33,1.0
52.4,23.27,2.37,91.16,0.886,75.54,86.25,89.29,1.0
52.45,22.81,2.57,91.24,0.89,76.24,86.18,89.24,1.0
52.5,22.31,2.74,91.3,0.893,76.9,86.11,89.19,1.0
52.55,21.77,2.89,91.35,0.897,77.5,86.03,89.13,1.0
52.6,21.21,3.03,91.39,0.9,78.05,85.96,88.1,1.0
52.65,20.62,3.13,91.42,0.902,78.52,85.88,88.09,1.0
52.7,20.0,3.21,91.43,0.905,78.93,85.79,88.08,1.0
52.75,19.37,3.26,91.42,0.907,79.27,85.7,88.05,1.0
52.8,18.72,3.28,91.4,0.909,79.54,85.59,88.02,1.0
52.85,18.05,3.26,91.36,0.911,79.74,85.48,87.99,1.0
52.9,17.36,3.22,91.3,0.912,79.88,85.35,87.94,1.0
52.95,16.65,3.15,91.23,0.913,79.96,85.21,87.9,1.0
53.0,15.91,3.04,91.14,0.914,80.0,85.06,87.84,1.0
53.05,15.14,2.9,91.04,0.915,79.99,84.89,87.78,1.0
53.1,14.35,2.73,90.92,0.915,79.95,84.71,86.77,1.0
53.15,13.51,2.52,90.78,0.916,79.88,84.51,86.76,1.0
53.2,12.64,2.29,90.63,0.917,79.81,84.3,86.74,1.0
53.25,11.73,2.02,90.46,0.918,79.74,84.08,86.72,1.0
53.3,10.76,1.73,90.28,0.919,79.68,83.85,86.68,1.0
53.35,9.74,1.41,90.09,0.92,79.65,83.61,86.64,1.0
53.4,8.67,1.07,89.89,0.922,79.67,83.37,86.59,1.0
53.45,7.54,0.7,89.67,0.924,79.73,83.12,86.53,1.0
53.5,6.34,0.32,89.45,0.927,79.86,82.86,85.5,1.0
53.55,5.08,-0.09,89.22,0.93,80.08,82.61,85.49,1.0
53.6,3.76,-0.51,88.99,0.934,80.37,82.36,85.47,1.0
53.65,2.37,-0.94,88.75,0.939,80.77,82.12,85.44,1.0
53.7,0.93,-1.37,88.51,0.944,81.27,81.89,85.4,1.0
53.75,-0.58,-1.82,88.27,0.95,81.87,81.67,85.34,1.0
53.8,-2.14,-2.26,88.03,0.956,82.58,81.47,85.28,1.0
53.85,-3.75,-2.71,87.79,0.964,83.39,81.29,84.18,1.0
53.9,-5.4,-3.14,87.56,0.972,84.31,81.13,84.17,1.0
53.95,-7.09,-3.57,87.33,0.981,85.31,81.0,84.14,1.0
54.0,-8.8,-3.99,87.12,0.99,86.4,80.9,84.11,1.0
54.05,-10.52,-4.39,86.91,1.0,87.56,80.82,84.07,1.0
54.1,-12.24,-4.78,86.71,1.011,88.77,80.78,84.02,1.0
54.15,-13.95,-5.14,86.53,1.022,90.01,80.77,83.96,1.0
54.2,-15.64,-5.48,86.36,1.034,91.27,80.8,83.9,1.0
54.25,-17.29,-5.78,86.21,1.045,92.54,80.87,82.85,1.0
54.3,-18.88,-6.06,86.07,1.057,93.79,80.97,82.84,1.0
54.35,-20.4,-6.3,85.95,1.069,95.01,81.11,82.83,1.0
54.4,-21.84,-6.51,85.86,1.081,96.18,81.28,82.81,1.0
54.45,-23.18,-6.68,85.78,1.093,97.3,81.49,82.79,1.0
54.5,-24.4,-6.8,85.72,1.104,98.35,81.74,82.76,1.0
54.55,-25.5,-6.89,85.69,1.115,99.32,82.01,82.74,1.0
54.6,-26.46,-6.93,85.67,1.125,100.21,82.32,82.72,1.0
54.65,-27.26,-6.93,85.68,1.135,101.02,82.67,82.7,1.0
54.7,-27.9,-6.89,85.72,1.143,101.73,83.04,82.69,1.0
54.75,-28.37,-6.8,85.77,1.151,102.34,83.43,82.68,1.0
54.8,-28.65,-6.67,85.85,1.157,102.87,83.85,82.67,1.0
54.85,-28.75,-6.49,85.95,1.162,103.29,84.3,82.67,1.0
54.9,-28.66,-6.27,86.08,1.166,103.62,84.76,82.68,1.0
54.95,-28.37,-6.01,86.22,1.169,103.86,85.24,82.7,1.0
55.0,-27.88,-5.7,86.39,1.17,104.0,85.74,82.73,1.0
55.05,-27.2,-5.37,86.57,1.17,104.04,86.25,82.77,1.0
55.1,-26.33,-4.99,86.78,1.168,103.99,86.76,82.82,1.0
55.15,-25.27,-4.58,87.0,1.165,103.84,87.29,82.88,1.0
55.2,-24.04,-4.15,87.24,1.16,103.6,87.81,84.05,1.0
55.25,-22.64,-3.69,87.5,1.154,103.27,88.34,84.06,1.0
55.3,-21.07,-3.2,87.77,1.147,102.84,88.87,84.1,1.0
55.35,-19.37,-2.7,88.05,1.139,102.33,89.39,84.15,1.0
55.4,-17.53,-2.18,88.34,1.13,101.73,89.9,85.21,1.0
55.45,-15.57,-1.65,88.64,1.12,101.04,90.4,85.23,1.0
55.5,-13.52,-1.11,88.94,1.109,100.28,90.88,85.27,1.0
55.55,-11.39,-0.57,89.25,1.098,99.44,91.34,85.33,1.0
55.6,-9.19,-0.04,89.56,1.086,98.54,91.79,86.56,1.0
55.65,-6.95,0.49,89.87,1.074,97.58,92.21,86.58,1.0
55.7,-4.68,1.01,90.17,1.061,96.58,92.6,86.63,1.0
55.75,-2.41,1.51,90.47,1.048,95.54,92.97,86.69,1.0
55.8,-0.16,1.99,90.77,1.036,94.47,93.3,87.98,1.0
55.85,2.07,2.45,91.05,1.024,93.39,93.6,88.0,1.0
55.9,4.24,2.89,91.33,1.011,92.32,93.87,88.04,1.0
55.95,6.34,3.29,91.59,1.0,91.26,94.11,88.1,1.0
56.0,8.36,3.66,91.84,0.989,90.22,94.31,89.35,1.0
56.05,10.28,3.99,92.07,0.978,89.22,94.47,89.37,1.0
56.1,12.08,4.28,92.28,0.968,88.27,94.59,89.41,1.0
56.15,13.76,4.53,92.48,0.959,87.37,94.68,89.46,1.0
56.2,15.3,4.74,92.65,0.951,86.54,94.74,90.55,1.0
56.25,16.69,4.9,92.8,0.943,85.78,94.76,90.57,1.0
56.3,17.93,5.02,92.93,0.937,85.1,94.74,90.6,1.0
56.35,19.0,5.1,93.04,0.931,84.49,94.7,90.64,1.0
56.4,19.91,5.13,93.12,0.926,83.95,94.62,90.69,1.0
56.45,20.66,5.12,93.18,0.921,83.5,94.51,90.75,1.0
