t,roll,pitch,true_hdg,acc_g,naive_hdg,module_hdg,stab_hdg,mag_trust
37.55,6.57,0.08,89.86,0.986,88.14,93.25,92.7,1.0
37.6,6.74,0.14,89.9,0.986,88.25,93.22,92.72,1.0
37.65,6.9,0.19,89.94,0.986,88.33,93.19,92.75,1.0
37.7,7.06,0.23,89.96,0.987,88.38,93.16,92.77,1.0
37.75,7.21,0.25,89.98,0.987,88.41,93.11,92.79,1.0
37.8,7.34,0.27,89.98,0.987,88.41,93.06,92.81,1.0
37.85,7.47,0.26,89.98,0.986,88.38,93.0,92.83,1.0
37.9,7.58,0.25,89.98,0.986,88.32,92.94,92.84,1.0
37.95,7.67,0.23,89.97,0.985,88.24,92.87,92.86,1.0
38.0,7.75,0.2,89.95,0.984,88.12,92.8,92.87,1.0
38.05,7.8,0.16,89.93,0.984,87.99,92.72,92.88,1.0
38.1,7.83,0.12,89.91,0.982,87.83,92.63,92.89,1.0
38.15,7.83,0.07,89.89,0.981,87.65,92.55,92.9,1.0
38.2,7.79,0.02,89.86,0.98,87.46,92.46,92.9,1.0
38.25,7.72,-0.04,89.84,0.979,87.26,92.37,92.9,1.0
38.3,7.61,-0.09,89.82,0.977,87.06,92.28,92.9,1.0
38.35,7.46,-0.15,89.81,0.976,86.85,92.2,92.89,1.0
38.4,7.25,-0.2,89.79,0.974,86.65,92.11,92.89,1.0
38.45,7.01,-0.24,89.79,0.973,86.45,92.03,92.88,1.0
38.5,6.71,-0.28,89.79,0.972,86.26,91.95,92.87,1.0
38.55,6.35,-0.32,89.79,0.97,86.09,91.88,92.85,1.0
38.6,5.94,-0.34,89.8,0.969,85.93,91.81,92.84,1.0
38.65,5.48,-0.36,89.82,0.968,85.8,91.75,92.82,1.0
38.7,4.96,-0.37,89.85,0.967,85.7,91.69,92.8,1.0
38.75,4.38,-0.37,89.88,0.966,85.62,91.65,92.77,1.0
38.8,3.75,-0.36,89.92,0.966,85.57,91.6,92.75,1.0
38.85,3.07,-0.33,89.97,0.965,85.55,91.57,92.72,1.0
38.9,2.34,-0.3,90.02,0.965,85.56,91.54,92.7,1.0
38.95,1.56,-0.26,90.08,0.965,85.6,91.52,92.67,1.0
39.0,0.73,-0.21,90.15,0.965,85.68,91.51,92.64,1.0
39.05,-0.13,-0.15,90.22,0.965,85.78,91.5,92.61,1.0
39.1,-1.02,-0.07,90.3,0.965,85.91,91.5,92.57,1.0
39.15,-1.95,0.0,90.37,0.966,86.06,91.51,92.54,1.0
39.2,-2.89,0.09,90.45,0.967,86.23,91.52,92.51,1.0
39.25,-3.85,0.18,90.53,0.968,86.43,91.53,92.48,1.0
39.3,-4.81,0.28,90.62,0.969,86.63,91.55,92.45,1.0
39.35,-5.77,0.39,90.7,0.97,86.85,91.57,92.42,1.0
39.4,-6.72,0.5,90.78,0.971,87.08,91.6,92.39,1.0
39.45,-7.66,0.61,90.85,0.972,87.3,91.62,92.36,1.0
39.5,-8.56,0.72,90.93,0.973,87.53,91.65,92.33,1.0
39.55,-9.43,0.83,91.0,0.974,87.75,91.67,92.3,1.0
39.6,-10.25,0.95,91.07,0.975,87.96,91.7,92.27,1.0
39.65,-11.02,1.06,91.14,0.976,88.15,91.72,92.25,1.0
39.7,-11.72,1.17,91.19,0.977,88.33,91.74,92.22,1.0
39.75,-12.36,1.28,91.25,0.978,88.48,91.76,92.2,1.0
39.8,-12.91,1.38,91.3,0.978,88.61,91.78,92.17,1.0
39.85,-13.38,1.48,91.34,0.979,88.71,91.79,92.15,1.0
39.9,-13.75,1.58,91.38,0.979,88.78,91.8,92.13,1.0
39.95,-14.02,1.67,91.42,0.979,88.82,91.8,92.11,1.0
40.0,-14.19,1.76,91.44,0.978,88.82,91.8,92.1,1.0
40.05,-14.24,1.84,91.47,0.978,88.78,91.79,92.08,1.0
40.1,-14.18,1.91,91.49,0.977,88.71,91.78,92.06,1.0
40.15,-14.0,1.98,91.5,0.976,88.59,91.76,92.05,1.0
40.2,-13.69,2.04,91.52,0.974,88.44,91.74,92.03,1.0
40.25,-13.27,2.1,91.53,0.972,88.24,91.71,92.02,1.0
40.3,-12.71,2.15,91.53,0.97,88.0,91.67,92.01,1.0
40.35,-12.03,2.19,91.54,0.968,87.72,91.63,91.99,1.0
40.4,-11.23,2.23,91.54,0.965,87.4,91.58,91.98,1.0
40.45,-10.31,2.26,91.54,0.962,87.03,91.52,91.97,1.0
40.5,-9.27,2.28,91.53,0.959,86.63,91.46,91.95,1.0
40.55,-8.11,2.29,91.53,0.955,86.19,91.39,91.94,1.0
40.6,-6.85,2.3,91.53,0.951,85.71,91.31,91.92,1.0
40.65,-5.48,2.3,91.52,0.947,85.2,91.22,91.91,1.0
40.7,-4.01,2.3,91.52,0.943,84.65,91.13,91.89,1.0
40.75,-2.45,2.28,91.51,0.939,84.07,91.02,91.87,1.0
40.8,-0.82,2.26,91.5,0.934,83.46,90.91,91.85,1.0
40.85,0.89,2.23,91.49,0.93,82.82,90.78,91.83,1.0
40.9,2.67,2.2,91.48,0.925,82.16,90.64,91.8,1.0
40.95,4.49,2.15,91.46,0.92,81.48,90.5,91.78,1.0
41.0,6.36,2.1,91.45,0.916,80.78,90.34,91.75,1.0
41.05,8.25,2.04,91.43,0.911,80.07,90.17,91.72,1.0
41.1,10.17,1.97,91.4,0.906,79.34,89.99,91.68,1.0
41.15,12.08,1.9,91.38,0.901,78.62,89.79,91.65,1.0
41.2,14.0,1.81,91.35,0.897,77.89,89.58,91.61,1.0
41.25,15.89,1.72,91.31,0.893,77.17,89.36,91.56,1.0
41.3,17.74,1.62,91.27,0.888,76.45,89.13,91.51,1.0
41.35,19.56,1.51,91.23,0.884,75.75,88.88,91.46,1.0
41.4,21.31,1.39,91.18,0.881,75.07,88.62,91.4,1.0
41.45,22.99,1.27,91.12,0.877,74.41,88.34,90.4,1.0
41.5,24.58,1.14,91.06,0.874,73.79,88.06,90.39,1.0
41.55,26.08,1.0,90.99,0.871,73.2,87.77,90.37,1.0
41.6,27.46,0.86,90.92,0.869,72.65,87.46,90.34,1.0
41.65,28.73,0.71,90.84,0.867,72.16,87.15,90.3,1.0
41.7,29.86,0.56,90.75,0.865,71.72,86.83,90.26,1.0
41.75,30.85,0.41,90.66,0.864,71.34,86.5,90.2,1.0
41.8,31.69,0.26,90.57,0.863,71.03,86.17,89.18,1.0
41.85,32.37,0.1,90.47,0.862,70.79,85.83,89.17,1.0
41.9,32.87,-0.05,90.36,0.863,70.64,85.5,89.14,1.0
41.95,33.2,-0.2,90.26,0.863,70.57,85.16,89.1,1.0
42.0,33.34,-0.35,90.15,0.864,70.6,84.84,89.05,1.0
42.05,33.3,-0.49,90.04,0.866,70.72,84.51,88.99,1.0
42.1,33.07,-0.63,89.94,0.869,70.95,84.2,87.82,1.0
42.15,32.63,-0.76,89.83,0.872,71.28,83.9,87.81,1.0
42.2,32.01,-0.88,89.72,0.876,71.73,83.62,87.78,1.0
42.25,31.18,-1.0,89.62,0.88,72.3,83.35,87.73,1.0
42.3,30.17,-1.1,89.52,0.885,72.99,83.1,87.68,1.0
42.35,28.96,-1.19,89.43,0.891,73.79,82.87,86.58,1.0
42.4,27.56,-1.26,89.35,0.897,74.71,82.67,86.57,1.0
42.45,25.97,-1.32,89.26,0.905,75.75,82.49,86.54,1.0
42.5,24.21,-1.37,89.19,0.913,76.9,82.35,86.5,1.0
42.55,22.28,-1.41,89.13,0.922,78.16,82.23,86.44,1.0
42.6,20.19,-1.43,89.07,0.931,79.52,82.15,85.42,1.0
42.65,17.95,-1.43,89.02,0.941,80.97,82.11,85.41,1.0
42.7,15.58,-1.42,88.98,0.952,82.5,82.09,85.38,1.0
42.75,13.08,-1.4,88.95,0.964,84.09,82.12,85.35,1.0
42.8,10.47,-1.37,88.93,0.976,85.73,82.18,85.31,1.0
42.85,7.76,-1.32,88.92,0.989,87.41,82.27,85.26,1.0
42.9,4.98,-1.26,88.92,1.002,89.12,82.4,85.2,1.0
42.95,2.13,-1.19,88.92,1.016,90.82,82.57,85.14,1.0
43.0,-0.77,-1.11,88.94,1.031,92.52,82.77,85.08,1.0
43.05,-3.69,-1.02,88.96,1.046,94.2,83.0,85.02,1.0
43.1,-6.62,-0.93,88.98,1.061,95.85,83.26,84.96,1.0
43.15,-9.55,-0.84,89.01,1.076,97.44,83.54,84.9,1.0
43.2,-12.44,-0.74,89.05,1.092,98.98,83.85,84.85,1.0
43.25,-15.29,-0.64,89.08,1.107,100.46,84.19,84.8,1.0
43.3,-18.08,-0.55,89.12,1.122,101.87,84.54,84.75,1.0
43.35,-20.78,-0.46,89.16,1.138,103.2,84.91,84.71,1.0
43.4,-23.39,-0.37,89.2,1.153,104.45,85.29,84.68,1.0
43.45,-25.88,-0.3,89.23,1.167,105.61,85.68,84.65,1.0
43.5,-28.23,-0.23,89.27,1.181,106.7,86.09,84.63,1.0
43.55,-30.44,-0.17,89.3,1.195,107.69,86.49,84.63,1.0
43.6,-32.48,-0.13,89.32,1.208,108.61,86.91,84.63,1.0
43.65,-34.35,-0.1,89.34,1.22,109.43,87.32,84.64,1.0
43.7,-36.03,-0.09,89.35,1.232,110.18,87.73,84.67,1.0
43.75,-37.51,-0.09,89.35,1.242,110.84,88.14,84.7,1.0
43.8,-38.78,-0.11,89.35,1.252,111.42,88.54,84.75,1.0
43.85,-39.85,-0.15,89.34,1.26,111.91,88.94,84.8,1.0
43.9,-40.69,-0.21,89.31,1.268,112.33,89.33,85.87,1.0
43.95,-41.3,-0.28,89.28,1.274,112.68,89.71,85.88,1.0
44.0,-41.69,-0.37,89.25,1.279,112.95,90.08,85.91,1.0
44.05,-41.85,-0.47,89.2,1.283,113.14,90.43,85.96,1.0
44.1,-41.78,-0.6,89.15,1.286,113.27,90.78,86.01,1.0
44.15,-41.49,-0.73,89.08,1.288,113.33,91.12,87.14,1.0
44.2,-40.98,-0.88,89.02,1.288,113.31,91.44,87.15,1.0
44.25,-40.25,-1.04,88.94,1.288,113.24,91.75,87.19,1.0
44.3,-39.31,-1.21,88.87,1.286,113.09,92.05,87.23,1.0
44.35,-38.18,-1.38,88.79,1.283,112.89,92.34,87.3,1.0
44.4,-36.85,-1.56,88.7,1.279,112.63,92.61,88.5,1.0
44.45,-35.34,-1.74,88.62,1.275,112.3,92.88,88.52,1.0
44.5,-33.67,-1.92,88.54,1.269,111.92,93.14,88.55,1.0
44.55,-31.85,-2.1,88.46,1.262,111.48,93.38,88.6,1.0
44.6,-29.89,-2.27,88.38,1.255,110.99,93.62,88.66,1.0
44.65,-27.8,-2.44,88.31,1.247,110.45,93.85,89.85,1.0
44.7,-25.61,-2.59,88.25,1.238,109.86,94.08,89.87,1.0
44.75,-23.33,-2.73,88.19,1.228,109.21,94.29,89.9,1.0
44.8,-20.97,-2.86,88.14,1.218,108.52,94.5,89.95,1.0
44.85,-18.56,-2.97,88.11,1.208,107.79,94.71,90.01,1.0
44.9,-16.1,-3.06,88.08,1.197,107.02,94.91,91.14,1.0
44.95,-13.63,-3.12,88.07,1.186,106.2,95.1,91.16,1.0
45.0,-11.15,-3.17,88.07,1.175,105.35,95.29,91.19,1.0
45.05,-8.68,-3.19,88.08,1.163,104.47,95.47,91.23,1.0
45.1,-6.24,-3.18,88.11,1.152,103.56,95.66,91.28,1.0
45.15,-3.85,-3.15,88.15,1.14,102.63,95.83,92.34,1.0
45.2,-1.52,-3.09,88.2,1.128,101.67,96.01,92.36,1.0
45.25,0.75,-3.0,88.27,1.117,100.7,96.17,92.38,1.0
45.3,2.92,-2.88,88.36,1.106,99.72,96.34,92.42,1.0
45.35,4.99,-2.74,88.46,1.094,98.74,96.49,92.47,1.0
45.4,6.95,-2.57,88.57,1.084,97.76,96.65,92.53,1.0
45.45,8.78,-2.38,88.7,1.073,96.78,96.79,93.66,1.0
45.5,10.49,-2.16,88.84,1.062,95.82,96.93,93.67,1.0
45.55,12.05,-1.93,88.99,1.052,94.87,97.06,93.69,1.0
45.6,13.46,-1.67,89.15,1.043,93.94,97.19,93.73,1.0
45.65,14.71,-1.39,89.31,1.033,93.05,97.3,93.77,1.0
45.7,15.81,-1.1,89.49,1.024,92.18,97.41,93.83,1.0
45.75,16.74,-0.79,89.67,1.016,91.35,97.51,93.89,1.0
45.8,17.51,-0.47,89.86,1.008,90.56,97.59,94.99,1.0
45.85,18.11,-0.15,90.05,1.0,89.81,97.67,95.0,1.0
45.9,18.54,0.19,90.24,0.993,89.11,97.73,95.02,1.0
45.95,18.81,0.52,90.43,0.986,88.44,97.79,95.04,1.0
46.0,18.91,0.85,90.62,0.979,87.83,97.83,95.08,1.0
46.05,18.86,1.18,90.8,0.973,87.25,97.85,95.12,1.0
46.1,18.65,1.51,90.98,0.967,86.73,97.87,95.17,1.0
46.15,18.3,1.82,91.16,0.962,86.24,97.86,95.22,1.0
46.2,17.8,2.12,91.33,0.957,85.8,97.85,95.28,1.0
46.25,17.17,2.41,91.49,0.953,85.39,97.82,95.34,1.0
46.3,16.42,2.68,91.64,0.948,85.02,97.77,95.4,1.0
46.35,15.56,2.93,91.77,0.945,84.69,97.71,96.41,1.0
46.4,14.59,3.16,91.9,0.941,84.38,97.63,96.42,1.0
46.45,13.53,3.36,92.01,0.938,84.1,97.53,96.43,1.0
46.5,12.39,3.54,92.11,0.935,83.85,97.42,96.44,1.0
46.55,11.19,3.7,92.2,0.932,83.61,97.3,96.45,1.0
46.6,9.93,3.82,92.27,0.93,83.39,97.15,96.47,1.0
46.65,8.64,3.92,92.32,0.928,83.18,96.99,96.48,1.0
46.7,7.32,3.99,92.36,0.925,82.98,96.82,96.5,1.0
46.75,5.98,4.02,92.39,0.924,82.78,96.63,96.51,1.0
46.8,4.65,4.03,92.4,0.922,82.58,96.42,96.52,1.0
46.85,3.34,4.01,92.39,0.92,82.38,96.2,96.53,1.0
46.9,2.05,3.96,92.37,0.919,82.17,95.97,96.53,1.0
46.95,0.81,3.88,92.33,0.917,81.95,95.72,96.54,1.0
47.0,-0.37,3.77,92.29,0.916,81.72,95.46,96.53,1.0
47.05,-1.48,3.64,92.22,0.914,81.46,95.18,96.52,1.0
47.1,-2.51,3.49,92.15,0.913,81.18,94.9,96.51,1.0
47.15,-3.45,3.31,92.06,0.912,80.88,94.6,96.49,1.0
47.2,-4.28,3.11,91.97,0.91,80.54,94.29,96.47,1.0
47.25,-4.99,2.89,91.86,0.908,80.18,93.97,96.44,1.0
47.3,-5.58,2.65,91.75,0.906,79.77,93.64,96.4,1.0
47.35,-6.04,2.4,91.62,0.904,79.33,93.3,96.35,1.0
47.4,-6.35,2.14,91.5,0.902,78.85,92.95,96.3,1.0
47.45,-6.53,1.87,91.36,0.9,78.32,92.6,96.23,1.0
47.5,-6.55,1.6,91.22,0.897,77.75,92.24,95.11,1.0
47.55,-6.42,1.31,91.08,0.894,77.14,91.87,95.1,1.0
47.6,-6.13,1.03,90.94,0.891,76.47,91.49,95.07,1.0
47.65,-5.7,0.75,90.8,0.888,75.76,91.11,95.04,1.0
47.7,-5.11,0.47,90.66,0.884,75.01,90.72,94.99,1.0
47.75,-4.37,0.2,90.52,0.88,74.2,90.33,94.92,1.0
47.8,-3.48,-0.06,90.39,0.876,73.36,89.93,93.74,1.0
47.85,-2.46,-0.31,90.26,0.872,72.48,89.53,93.72,1.0
47.9,-1.31,-0.55,90.13,0.868,71.56,89.13,93.69,1.0
47.95,-0.03,-0.77,90.01,0.863,70.61,88.72,93.64,1.0
48.0,1.36,-0.98,89.9,0.858,69.64,88.32,92.64,1.0
48.05,2.84,-1.17,89.8,0.854,68.66,87.91,92.62,1.0
48.1,4.42,-1.34,89.7,0.849,67.67,87.49,92.58,1.0
48.15,6.06,-1.49,89.61,0.844,66.68,87.08,92.53,1.0
48.2,7.77,-1.62,89.54,0.84,65.7,86.67,91.41,1.0
48.25,9.51,-1.72,89.47,0.835,64.75,86.26,91.39,1.0
48.3,11.28,-1.81,89.42,0.831,63.84,85.85,91.35,1.0
48.35,13.06,-1.87,89.37,0.827,62.97,85.45,91.29,1.0
48.4,14.83,-1.9,89.34,0.823,62.16,85.04,90.09,1.0
48.45,16.57,-1.92,89.31,0.819,61.41,84.65,90.07,1.0
48.5,18.27,-1.91,89.3,0.816,60.75,84.25,90.03,1.0
48.55,19.9,-1.88,89.3,0.813,60.17,83.87,89.97,1.0
48.6,21.46,-1.82,89.31,0.811,59.7,83.49,88.72,1.0
48.65,22.91,-1.75,89.32,0.809,59.33,83.13,88.69,1.0
48.7,24.26,-1.66,89.35,0.808,59.07,82.77,88.65,1.0
48.75,25.47,-1.55,89.38,0.807,58.94,82.43,88.59,1.0
48.8,26.54,-1.43,89.43,0.807,58.95,82.1,87.32,1.0
48.85,27.46,-1.29,89.48,0.808,59.08,81.78,87.3,1.0
48.9,28.21,-1.14,89.53,0.809,59.36,81.49,87.26,1.0
48.95,28.78,-0.98,89.59,0.811,59.79,81.2,87.2,1.0
49.0,29.16,-0.81,89.66,0.813,60.36,80.94,85.96,1.0
49.05,29.36,-0.63,89.73,0.817,61.09,80.7,85.94,1.0
49.1,29.35,-0.45,89.8,0.821,61.97,80.47,85.9,1.0
49.15,29.15,-0.27,89.87,0.826,63.01,80.27,85.84,1.0
49.2,28.74,-0.09,89.94,0.832,64.2,80.09,84.68,1.0
49.25,28.13,0.09,90.01,0.839,65.54,79.94,84.67,1.0
49.3,27.33,0.27,90.08,0.846,67.02,79.82,84.63,1.0
49.35,26.33,0.44,90.15,0.855,68.65,79.72,84.58,1.0
49.4,25.15,0.6,90.21,0.865,70.4,79.64,83.57,1.0
49.45,23.79,0.76,90.27,0.875,72.26,79.6,83.55,1.0
49.5,22.26,0.9,90.33,0.887,74.22,79.58,83.52,1.0
49.55,20.58,1.03,90.38,0.899,76.25,79.6,83.48,1.0
49.6,18.75,1.15,90.42,0.912,78.35,79.64,83.43,1.0
49.65,16.8,1.25,90.46,0.926,80.47,79.71,83.37,1.0
49.7,14.73,1.34,90.49,0.94,82.61,79.8,82.31,1.0
49.75,12.57,1.41,90.51,0.955,84.74,79.93,82.3,1.0
49.8,10.33,1.46,90.52,0.97,86.83,80.07,82.29,1.0
49.85,8.04,1.5,90.53,0.986,88.87,80.25,82.26,1.0
49.9,5.7,1.51,90.53,1.002,90.83,80.44,82.24,1.0
49.95,3.34,1.51,90.52,1.018,92.71,80.65,82.21,1.0
50.0,0.98,1.49,90.5,1.034,94.48,80.89,82.18,1.0
50.05,-1.36,1.46,90.47,1.05,96.15,81.14,82.14,1.0
50.1,-3.68,1.4,90.44,1.066,97.7,81.4,82.11,1.0
50.15,-5.94,1.33,90.4,1.081,99.13,81.68,82.08,1.0
50.2,-8.13,1.25,90.36,1.095,100.44,81.96,82.06,1.0
50.25,-10.24,1.15,90.3,1.109,101.63,82.26,82.04,1.0
50.3,-12.25,1.03,90.25,1.122,102.7,82.56,82.02,1.0
50.35,-14.15,0.91,90.18,1.134,103.65,82.87,82.01,1.0
50.4,-15.92,0.77,90.12,1.146,104.49,83.19,82.0,1.0
50.45,-17.56,0.62,90.05,1.156,105.22,83.51,82.0,1.0
50.5,-19.06,0.47,89.98,1.165,105.85,83.83,82.01,1.0
50.55,-20.41,0.3,89.9,1.173,106.37,84.15,82.03,1.0
50.6,-21.6,0.13,89.83,1.179,106.81,84.47,82.05,1.0
50.65,-22.64,-0.04,89.75,1.185,107.15,84.79,82.08,1.0
50.7,-23.51,-0.21,89.67,1.19,107.41,85.12,82.12,1.0
50.75,-24.23,-0.39,89.6,1.193,107.59,85.44,82.17,1.0
50.8,-24.78,-0.57,89.52,1.195,107.7,85.75,82.22,1.0
50.85,-25.18,-0.74,89.45,1.196,107.74,86.07,83.24,1.0
50.9,-25.43,-0.91,89.38,1.197,107.71,86.38,83.25,1.0
50.95,-25.53,-1.07,89.31,1.196,107.62,86.68,83.28,1.0
51.0,-25.49,-1.23,89.24,1.195,107.49,86.99,83.31,1.0
51.05,-25.31,-1.38,89.18,1.193,107.3,87.28,83.36,1.0
51.1,-25.02,-1.52,89.12,1.19,107.07,87.58,83.42,1.0
51.15,-24.62,-1.66,89.07,1.186,106.8,87.86,84.51,1.0
51.2,-24.11,-1.78,89.02,1.183,106.5,88.14,84.52,1.0
51.25,-23.51,-1.89,88.98,1.179,106.17,88.42,84.55,1.0
51.3,-22.84,-1.98,88.93,1.174,105.83,88.69,84.59,1.0
51.35,-22.09,-2.06,88.9,1.17,105.47,88.96,84.64,1.0
51.4,-21.29,-2.13,88.87,1.165,105.1,89.21,85.67,1.0
51.45,-20.44,-2.19,88.84,1.16,104.73,89.47,85.68,1.0
51.5,-19.56,-2.23,88.82,1.156,104.36,89.71,85.71,1.0
51.55,-18.65,-2.25,88.81,1.152,104.01,89.96,85.75,1.0
51.6,-17.73,-2.26,88.8,1.148,103.66,90.2,85.81,1.0
51.65,-16.81,-2.25,88.79,1.144,103.34,90.43,86.86,1.0
51.7,-15.89,-2.23,88.79,1.14,103.04,90.66,86.87,1.0
51.75,-14.98,-2.19,88.79,1.137,102.76,90.88,86.9,1.0
51.8,-14.08,-2.14,88.8,1.134,102.51,91.1,86.94,1.0
51.85,-13.21,-2.07,88.82,1.131,102.3,91.32,87.0,1.0
51.9,-12.37,-1.99,88.83,1.129,102.11,91.54,88.04,1.0
51.95,-11.56,-1.9,88.86,1.127,101.96,91.76,88.05,1.0
52.0,-10.79,-1.8,88.88,1.126,101.83,91.97,88.08,1.0
52.05,-10.05,-1.68,88.91,1.125,101.74,92.18,88.12,1.0
52.1,-9.35,-1.55,88.95,1.124,101.67,92.39,88.17,1.0
52.15,-8.69,-1.41,88.99,1.123,101.62,92.6,89.19,1.0
52.2,-8.06,-1.27,89.03,1.122,101.59,92.82,89.2,1.0
52.25,-7.47,-1.12,89.07,1.122,101.57,93.03,89.23,1.0
52.3,-6.92,-0.96,89.12,1.122,101.56,93.24,89.27,1.0
52.35,-6.39,-0.79,89.17,1.121,101.56,93.44,89.32,1.0
52.4,-5.89,-0.63,89.23,1.121,101.56,93.65,89.38,1.0
52.45,-5.42,-0.46,89.28,1.121,101.55,93.86,90.53,1.0
52.5,-4.97,-0.3,89.34,1.12,101.54,94.07,90.55,1.0
52.55,-4.53,-0.13,89.4,1.119,101.51,94.27,90.57,1.0
52.6,-4.12,0.03,89.47,1.118,101.45,94.47,90.61,1.0
52.65,-3.71,0.18,89.53,1.117,101.38,94.66,90.66,1.0
52.7,-3.31,0.33,89.59,1.115,101.27,94.86,90.72,1.0
52.75,-2.91,0.47,89.65,1.113,101.13,95.04,91.84,1.0
52.8,-2.52,0.6,89.71,1.111,100.96,95.22,91.85,1.0
52.85,-2.13,0.72,89.77,1.108,100.75,95.39,91.88,1.0
52.9,-1.74,0.83,89.83,1.105,100.5,95.55,91.91,1.0
52.95,-1.34,0.92,89.89,1.101,100.2,95.7,91.96,1.0
53.0,-0.94,0.99,89.94,1.097,99.86,95.84,92.02,1.0
53.05,-0.54,1.05,89.99,1.092,99.47,95.97,93.06,1.0
53.1,-0.13,1.09,90.03,1.087,99.04,96.08,93.07,1.0
53.15,0.28,1.12,90.07,1.082,98.56,96.18,93.09,1.0
53.2,0.69,1.12,90.1,1.076,98.03,96.26,93.13,1.0
53.25,1.1,1.11,90.13,1.07,97.46,96.33,93.17,1.0
53.3,1.52,1.07,90.15,1.063,96.85,96.38,93.21,1.0
53.35,1.92,1.02,90.16,1.057,96.2,96.41,93.27,1.0
53.4,2.32,0.95,90.17,1.05,95.51,96.42,93.33,1.0
53.45,2.71,0.85,90.17,1.043,94.79,96.41,94.38,1.0
53.5,3.09,0.75,90.16,1.036,94.04,96.38,94.38,1.0
53.55,3.45,0.62,90.14,1.029,93.27,96.34,94.4,1.0
53.6,3.79,0.48,90.12,1.022,92.49,96.27,94.42,1.0
53.65,4.12,0.32,90.09,1.015,91.69,96.18,94.44,1.0
53.7,4.41,0.15,90.05,1.008,90.88,96.08,94.47,1.0
53.75,4.69,-0.02,90.01,1.001,90.07,95.96,94.5,1.0
53.8,4.93,-0.21,89.96,0.995,89.28,95.82,94.53,1.0
53.85,5.15,-0.4,89.91,0.989,88.49,95.67,94.57,1.0
53.9,5.33,-0.59,89.86,0.983,87.73,95.5,94.6,1.0
53.95,5.48,-0.79,89.8,0.977,86.98,95.32,94.63,1.0
54.0,5.6,-0.98,89.74,0.972,86.27,95.13,94.66,1.0
54.05,5.69,-1.17,89.69,0.967,85.59,94.94,94.68,1.0
54.1,5.75,-1.34,89.63,0.962,84.95,94.74,94.71,1.0
54.15,5.78,-1.51,89.58,0.958,84.35,94.53,94.73,1.0
54.2,5.78,-1.66,89.53,0.954,83.79,94.32,94.75,1.0
54.25,5.76,-1.8,89.48,0.95,83.27,94.11,94.76,1.0
54.3,5.71,-1.91,89.44,0.946,82.8,93.91,94.76,1.0
54.35,5.64,-2.01,89.41,0.943,82.37,93.71,94.77,1.0
54.4,5.56,-2.07,89.4,0.94,81.98,93.51,94.76,1.0
54.45,5.47,-2.12,89.39,0.937,81.63,93.32,94.75,1.0
54.5,5.36,-2.13,89.39,0.935,81.33,93.15,94.74,1.0
54.55,5.25,-2.11,89.41,0.933,81.05,92.98,94.72,1.0
54.6,5.14,-2.06,89.44,0.93,80.81,92.83,94.7,1.0
54.65,5.04,-1.98,89.48,0.928,80.6,92.69,94.67,1.0
54.7,4.94,-1.86,89.55,0.926,80.42,92.57,94.64,1.0
54.75,4.85,-1.71,89.62,0.924,80.26,92.46,94.6,1.0
54.8,4.77,-1.53,89.72,0.922,80.12,92.36,94.56,1.0
54.85,4.71,-1.32,89.83,0.921,79.99,92.28,94.51,1.0
54.9,4.67,-1.07,89.95,0.919,79.87,92.22,94.46,1.0
54.95,4.66,-0.8,90.09,0.917,79.77,92.17,94.41,1.0
55.0,4.66,-0.5,90.25,0.915,79.67,92.13,94.35,1.0
55.05,4.69,-0.17,90.41,0.912,79.57,92.11,94.3,1.0
55.1,4.74,0.18,90.59,0.91,79.48,92.09,94.24,1.0
55.15,4.81,0.54,90.78,0.908,79.39,92.09,94.18,1.0
55.2,4.91,0.92,90.98,0.906,79.29,92.09,94.12,1.0
55.25,5.03,1.32,91.19,0.903,79.2,92.1,94.05,1.0
55.3,5.16,1.72,91.4,0.901,79.11,92.11,93.99,1.0
55.35,5.32,2.12,91.61,0.899,79.02,92.12,93.93,1.0
55.4,5.48,2.52,91.83,0.896,78.92,92.13,93.87,1.0
55.45,5.66,2.92,92.04,0.894,78.83,92.14,93.81,1.0
55.5,5.84,3.31,92.25,0.891,78.74,92.14,93.75,1.0
55.55,6.02,3.68,92.45,0.889,78.66,92.13,93.69,1.0
55.6,6.2,4.03,92.64,0.887,78.57,92.11,93.63,1.0
55.65,6.38,4.36,92.82,0.885,78.5,92.08,93.58,1.0
55.7,6.54,4.66,92.98,0.883,78.43,92.04,93.52,1.0
55.75,6.68,4.93,93.13,0.882,78.37,91.97,93.47,1.0
55.8,6.81,5.16,93.26,0.881,78.32,91.89,93.41,1.0
55.85,6.9,5.36,93.37,0.88,78.28,91.79,93.36,1.0
55.9,6.97,5.51,93.46,0.879,78.26,91.67,93.3,1.0
55.95,7.01,5.62,93.52,0.878,78.25,91.53,93.25,1.0
56.0,7.01,5.69,93.56,0.878,78.26,91.36,93.19,1.0
56.05,6.98,5.7,93.57,0.879,78.28,91.18,93.14,1.0
56.1,6.9,5.67,93.55,0.879,78.33,90.97,93.08,1.0
56.15,6.79,5.6,93.51,0.881,78.41,90.73,93.02,1.0
56.2,6.63,5.47,93.44,0.882,78.51,90.48,92.01,1.0
56.25,6.44,5.3,93.34,0.884,78.63,90.21,92.0,1.0
56.3,6.2,5.09,93.22,0.887,78.79,89.91,91.99,1.0
56.35,5.93,4.83,93.07,0.89,78.97,89.6,91.97,1.0
